Id,Frequency,Amplitude,Argument
2196,12867.2,24043.8,-1.00591
2197,12873,23063.9,-3.05088
2198,12878.9,18393.2,-4.08277
2199,12884.8,25102.3,-0.386678
2200,12890.6,16528.4,-2.65321
2201,12896.5,25985.6,1.49234
2202,12902.3,19096.9,-0.148881
2203,12908.2,13683.7,-1.3461
2204,12914.1,17300.5,-0.298545
2205,12919.9,25696.6,1.30378
2206,12925.8,22192.3,2.76062
2207,12931.6,10952.7,0.781996
2208,12937.5,16669.6,-0.639414
2209,12943.4,26212.9,-1.50737
2210,12949.2,14610,1.9303
2211,12955.1,18904.9,-2.38941
2212,12960.9,13199.6,2.13516
2213,12966.8,10779.1,-0.292249
2214,12972.7,12595.6,-3.70292
2215,12978.5,17422.7,-0.781029
2216,12984.4,3267.09,0.616013
2217,12990.2,19271.1,-2.33952
2218,12996.1,14920.5,-0.422022
2219,13002,19380.6,-1.28438
2220,13007.8,30284.7,-1.72999
2221,13013.7,20636.4,0.394054
2222,13019.5,17656,-1.76061
2223,13025.4,29586,-0.0914516
2224,13031.2,29088.4,-0.757139
2225,13037.1,29270.7,-0.116987
2226,13043,25156.8,3.78174
2227,13048.8,9034.34,-1.77103
2228,13054.7,12618.6,1.83798
2229,13060.5,18650.2,-0.110268
2230,13066.4,26769.6,0.792527
2231,13072.3,32201.9,-0.848579
2232,13078.1,24439.4,2.70301
2233,13084,20999.4,-1.46962
2234,13089.8,18101.5,0.0720079
2235,13095.7,24166.3,1.65374
2236,13101.6,26028.8,2.06254
2237,13107.4,32866.3,-1.69632
2238,13113.3,22619.5,0.775127
2239,13119.1,15947.2,1.67349
2240,13125,18681.4,-1.99422
2241,13130.9,22674.7,1.2458
2242,13136.7,20461.2,1.94834
2243,13142.6,35535,-1.41861
2244,13148.4,16555.2,-1.21343
2245,13154.3,33773.1,1.07199
2246,13160.2,31294.5,-0.984923
2247,13166,23868.8,0.948362
2248,13171.9,30658.3,1.05274
2249,13177.7,31959.6,1.26592
2250,13183.6,22648.3,2.17668
2251,13189.5,12474.5,0.148958
2252,13195.3,7209.01,-0.409528
2253,13201.2,20830.2,2.2333
2254,13207,20982.3,-1.30925
2255,13212.9,18115.5,0.0743943
2256,13218.8,9109.13,-1.34967
2257,13224.6,21522.3,-1.64805
2258,13230.5,18148.3,0.0452974
2259,13236.3,17467.5,1.14124
2260,13242.2,24626.1,1.16508
2261,13248,22681.7,1.94096
2262,13253.9,24130,0.432219
2263,13259.8,22342.5,0.634716
2264,13265.6,31099,-0.489693
2265,13271.5,34482.2,-1.03113
2266,13277.3,32752.6,1.12521
2267,13283.2,29420.7,1.5374
2268,13289.1,11010.6,0.0286763
2269,13294.9,37036.3,0.233746
2270,13300.8,19728.8,2.32644
2271,13306.6,127632,1.12007
2272,13312.5,321199,1.36335
2273,13318.4,113599,0.583356
2274,13324.2,26697.4,-0.231535
2275,13330.1,55142.8,1.15918
2276,13335.9,12749.7,2.26936
2277,13341.8,32825.3,0.232489
2278,13347.7,9921.73,3.54121
2279,13353.5,23785.4,-1.28313
2280,13359.4,14189.3,1.57297
2281,13365.2,20484.5,-1.68709
2282,13371.1,7074.16,0.479323
2283,13377,18361.8,-3.2226
2284,13382.8,24317.7,-1.01586
2285,13388.7,17843.9,1.26227
2286,13394.5,21263.7,0.0313551
2287,13400.4,28706,-1.96198
2288,13406.2,35711.1,-1.37432
2289,13412.1,31122.2,1.3623
2290,13418,15467.8,0.391121
2291,13423.8,21851.8,0.353034
2292,13429.7,12464,-1.06742
2293,13435.5,16449.1,0.419004
2294,13441.4,13365.6,2.18647
2295,13447.3,19621.4,-1.13143
2296,13453.1,17286.7,0.287664
2297,13459,38956.2,0.418351
2298,13464.8,25260.6,-1.0228
2299,13470.7,20920.1,1.61813
2300,13476.6,6737.56,-0.625968
2301,13482.4,25323.9,0.362772
2302,13488.3,31077.6,-2.5872
2303,13494.1,30612.1,-0.762214
2304,13500,23868.9,2.5543
2305,13505.9,12318.9,-2.35742
2306,13511.7,17798.7,1.26422
2307,13517.6,12965,-0.385392
2308,13523.4,27937.3,-2.10616
2309,13529.3,28155.7,-0.640402
2310,13535.2,18960.3,1.47179
2311,13541,13763.7,-0.410831
2312,13546.9,13332.8,-1.51977
2313,13552.7,18823.2,-0.552821
2314,13558.6,15770.4,0.798896
2315,13564.5,17394.3,-1.1522
2316,13570.3,28873.8,2.74559
2317,13576.2,18571.5,-0.590766
2318,13582,13347.2,-0.0314883
2319,13587.9,24478,-0.306358
2320,13593.8,18877.7,0.228321
2321,13599.6,27758.5,-0.546875
2322,13605.5,20020.5,1.00778
2323,13611.3,7819.63,-0.0397205
2324,13617.2,12940.8,1.46534
2325,13623,30751.2,-2.53087
2326,13628.9,43892.9,1.65131
2327,13634.8,9114.2,-1.09303
2328,13640.6,21424.9,-0.834586
2329,13646.5,14471.1,2.93997
2330,13652.3,18827.8,-1.48516
2331,13658.2,16771.7,-0.369364
2332,13664.1,14994.9,-0.205274
2333,13669.9,8237.83,1.19208
2334,13675.8,18367.5,-0.49779
2335,13681.6,38218.7,2.59933
2336,13687.5,23253.4,0.2453
2337,13693.4,14163.6,-1.78567
2338,13699.2,8505.48,-1.27273
2339,13705.1,18208.7,-0.336607
2340,13710.9,21706.8,-2.00468
2341,13716.8,19569.2,-1.24493
2342,13722.7,18781.1,0.371621
2343,13728.5,22682.1,2.58543
2344,13734.4,26610.6,-2.32209
2345,13740.2,17935.9,-0.183685
2346,13746.1,17695.4,-0.0970889
2347,13752,24844.2,-1.37036
2348,13757.8,16241.6,3.24799
2349,13763.7,19642.4,1.93622
2350,13769.5,20791.4,-1.85518
2351,13775.4,21898.6,-2.14926
2352,13781.2,9146.52,-3.15704
2353,13787.1,18732.9,1.01826
2354,13793,26047.4,1.3014
2355,13798.8,10218.2,1.88701
2356,13804.7,14998.2,-1.69756
2357,13810.5,20467.1,0.110917
2358,13816.4,19490.6,-0.816027
2359,13822.3,11611.1,0.0771925
2360,13828.1,15575.6,-0.0843982
2361,13834,11422.8,1.57489
2362,13839.8,19432.3,1.09102
2363,13845.7,28270.1,-1.55889
2364,13851.6,10660.7,-0.98175
2365,13857.4,41863.8,-0.545349
2366,13863.3,21073.7,0.789983
2367,13869.1,14643.2,2.78183
2368,13875,20635.2,0.249218
2369,13880.9,10581.5,-1.40906
2370,13886.7,15469,1.4534
2371,13892.6,26662.9,0.386262
2372,13898.4,19801.7,-1.46067
2373,13904.3,21130.7,-2.70255
2374,13910.2,16647.8,-0.641821
2375,13916,12886.7,0.346243
2376,13921.9,15908.5,1.94967
2377,13927.7,15435.3,-0.682437
2378,13933.6,13162.8,-1.21327
2379,13939.5,26901.4,0.218486
2380,13945.3,14201.7,-1.02413
2381,13951.2,17127.5,-1.52493
2382,13957,21331.2,-0.663061
2383,13962.9,19782,-1.16074
2384,13968.8,8223.87,-3.67798
2385,13974.6,23928.7,-2.31203
2386,13980.5,30096.8,0.930602
2387,13986.3,4795.65,1.99447
2388,13992.2,22273.8,-2.39077
2389,13998,17257.8,0.887769
2390,14003.9,12943.9,0.494045
2391,14009.8,24907.9,0.925899
2392,14015.6,30349.1,1.61799
2393,14021.5,13905.3,-0.977142
2394,14027.3,15780.9,0.409957
2395,14033.2,12008.3,2.35326
2396,14039.1,22447.6,-1.47388
2397,14044.9,20529.7,-1.80797
2398,14050.8,16108.3,-1.25627
2399,14056.6,13265.4,0.871568
2400,14062.5,14847.9,0.104968
2401,14068.4,11555.1,2.6217
2402,14074.2,20863.9,-0.509049
2403,14080.1,16084.6,-0.0349122
2404,14085.9,9903.99,-0.974672
2405,14091.8,14227,-0.476221
2406,14097.7,8798.51,-2.4219
2407,14103.5,17334.2,-4.15287
2408,14109.4,10321.5,2.38975
2409,14115.2,11273.2,2.67581
2410,14121.1,18715.8,-0.559878
2411,14127,18426.4,-1.13667
2412,14132.8,10576.4,0.516031
2413,14138.7,11571.3,1.61671
2414,14144.5,13126.5,-1.03737
2415,14150.4,11512.4,0.560441
2416,14156.2,10405.5,1.51068
2417,14162.1,20494.2,-2.34591
2418,14168,20034.8,3.07278
2419,14173.8,9610.84,-0.986545
2420,14179.7,15073.3,1.17202
2421,14185.5,18792.1,-0.721588
2422,14191.4,20889.6,0.925474
2423,14197.3,22384.6,-3.39242
2424,14203.1,14821.4,-2.15531
2425,14209,16493.7,-0.69407
2426,14214.8,12525.6,-3.04114
2427,14220.7,22315.5,-0.792872
2428,14226.6,16303.9,-0.45753
2429,14232.4,9502.83,-1.32657
2430,14238.3,9882.99,-1.50201
2431,14244.1,12399.2,0.823659
2432,14250,13558.8,-0.330914
2433,14255.9,26885.9,0.722545
2434,14261.7,8002.58,-0.564847
2435,14267.6,6964.89,-1.77259
2436,14273.4,10887.4,-0.657586
2437,14279.3,14056.2,1.0633
2438,14285.2,13971.1,-0.843425
2439,14291,14826.4,0.534163
2440,14296.9,22318.1,-1.75376
2441,14302.7,10282.6,-0.372838
2442,14308.6,19367.3,-1.81166
2443,14314.5,18308.2,0.19364
2444,14320.3,24867.7,-0.183576
2445,14326.2,19633.7,-0.0910223
2446,14332,10286.1,3.07214
2447,14337.9,15950.9,-0.217482
2448,14343.8,10679.5,2.58141
2449,14349.6,32730.9,-0.464592
2450,14355.5,24523.8,1.18209
2451,14361.3,19547.1,-1.98641
2452,14367.2,8775.25,-2.04211
2453,14373,19305.5,-1.18979
2454,14378.9,16580.2,-1.14913
2455,14384.8,15476.8,-2.39676
2456,14390.6,13502.4,-1.1659
2457,14396.5,20908,-0.434251
2458,14402.3,21762,3.83076
2459,14408.2,9834.89,-2.02287
2460,14414.1,15582.1,1.12631
2461,14419.9,19175.2,1.19234
2462,14425.8,16140.1,-0.244997
2463,14431.6,5397,1.6863
2464,14437.5,14319.9,-0.436842
2465,14443.4,19311.1,-0.121591
2466,14449.2,6448.02,-0.682589
2467,14455.1,16365.6,-1.22252
2468,14460.9,11100.3,-2.09692
2469,14466.8,12290.5,0.974311
2470,14472.7,10379.6,0.65866
2471,14478.5,10895.7,1.75472
2472,14484.4,14190.3,1.9862
2473,14490.2,8746.05,-2.09052
2474,14496.1,10795.2,-1.4128
2475,14502,22994.9,0.757728
2476,14507.8,18972.3,-0.683989
2477,14513.7,12348.9,-3.16282
2478,14519.5,18508.5,-1.21469
2479,14525.4,25871.7,-0.631218
2480,14531.2,8458.91,-1.1459
2481,14537.1,17003.4,1.00826
2482,14543,22560.8,-0.509161
2483,14548.8,17637.9,1.97241
2484,14554.7,9131.92,-0.587687
2485,14560.5,17961.5,0.147876
2486,14566.4,13293.9,-1.77987
2487,14572.3,18361.3,-1.77534
2488,14578.1,10604.8,-2.6993
2489,14584,17129.4,-0.558498
2490,14589.8,12156.1,-0.706549
2491,14595.7,21841.7,-2.57727
2492,14601.6,8074.72,0.710209
2493,14607.4,17183.1,-2.30061
2494,14613.3,17604.8,0.0168909
2495,14619.1,11753.6,-0.618394
2496,14625,9532,-0.233918
2497,14630.9,7756.42,-2.14434
2498,14636.7,13542.7,-0.403754
2499,14642.6,18968.7,-0.348764
2500,14648.4,4659.43,-3.7198
2501,14654.3,14475.5,-2.76879
2502,14660.2,13807.9,-0.0798034
2503,14666,18467.9,0.536606
2504,14671.9,14175.4,-1.26454
2505,14677.7,12334.3,-2.72688
2506,14683.6,8213.79,0.0570372
2507,14689.5,10419.5,-3.29048
2508,14695.3,6765.51,-0.43422
2509,14701.2,6940.81,-0.219439
2510,14707,7308.31,2.07011
2511,14712.9,15759.6,-0.963579
2512,14718.8,13942.2,-1.27049
2513,14724.6,16061.2,-0.651216
2514,14730.5,12166.8,0.611706
2515,14736.3,13308.7,0.0334865
2516,14742.2,14075.1,0.584828
2517,14748,15156.1,-0.650286
2518,14753.9,11560.4,-0.291079
2519,14759.8,13077,-0.11711
2520,14765.6,13800.4,-1.99194
2521,14771.5,16045.8,0.36818
2522,14777.3,11876.3,-1.19467
2523,14783.2,20957.5,-3.27857
2524,14789.1,5719.68,0.68256
2525,14794.9,17953,-1.9196
2526,14800.8,11160.6,1.71503
2527,14806.6,12738.8,-3.16657
2528,14812.5,5993.48,1.08485
2529,14818.4,16662.4,-1.377
2530,14824.2,21168.3,-1.0405
2531,14830.1,16806.1,-0.367731
2532,14835.9,13177.3,-0.775698
2533,14841.8,14784.5,-1.09471
2534,14847.7,11702,-1.64682
2535,14853.5,10082.4,0.0202225
2536,14859.4,10030.3,0.881792
2537,14865.2,5255.27,-3.83066
2538,14871.1,9595.36,-2.90189
2539,14877,11646,-2.47973
2540,14882.8,16722.6,-2.12111
2541,14888.7,12988.6,0.961655
2542,14894.5,15967.2,-0.341992
2543,14900.4,14882.8,-1.70722
2544,14906.2,16282.8,-0.239286
2545,14912.1,28027.3,2.37137
2546,14918,13096.3,-1.41701
2547,14923.8,12970.7,0.10678
2548,14929.7,10077.9,0.971263
2549,14935.5,16415.8,0.799858
2550,14941.4,7793.32,-0.390351
2551,14947.3,19180.3,-1.39659
2552,14953.1,14263.7,-1.28671
2553,14959,8624.66,0.189019
2554,14964.8,7573.25,-0.758773
2555,14970.7,12966.1,-2.09879
2556,14976.6,5419.6,-0.938305
2557,14982.4,15643.4,-1.30975
2558,14988.3,8815.51,-0.522047
2559,14994.1,13477.4,-0.686909
2560,15000,8514.74,0.204699
2561,15005.9,17719.5,-2.11817
2562,15011.7,17757.9,-0.167315
2563,15017.6,16178,1.36239
2564,15023.4,11384.4,-2.36219
2565,15029.3,15824.5,-0.622205
2566,15035.2,8350.01,0.316321
2567,15041,16942,-1.33714
2568,15046.9,18334.3,0.647599
2569,15052.7,8143.1,1.24367
2570,15058.6,6488.65,-2.27171
2571,15064.5,9162.87,0.683039
2572,15070.3,7575.18,-1.21679
2573,15076.2,13760.3,-0.216287
2574,15082,9423.48,-1.04828
2575,15087.9,8379.29,2.0846
2576,15093.8,16797.1,-2.43668
2577,15099.6,15459.1,-0.923087
2578,15105.5,7551.03,1.01955
2579,15111.3,6199.79,0.167885
2580,15117.2,8302.07,0.170377
2581,15123,17558,-1.27057
2582,15128.9,14464.8,0.944054
2583,15134.8,7388.49,0.0189549
2584,15140.6,12906.3,-3.00713
2585,15146.5,12758.9,0.82518
2586,15152.3,16614.1,0.695086
2587,15158.2,17786.7,0.990523
2588,15164.1,11051.5,-0.803659
2589,15169.9,18381.7,-0.490003
2590,15175.8,14601.6,-1.46277
2591,15181.6,15745.9,1.92202
2592,15187.5,20493,-0.669484
2593,15193.4,23474.8,-1.97686
2594,15199.2,4154.41,-2.22755
2595,15205.1,18929.7,-2.18327
2596,15210.9,13418.1,1.16791
2597,15216.8,6120.83,-2.16445
2598,15222.7,6131.17,-0.566838
2599,15228.5,11755.9,-0.561446
2600,15234.4,10357.3,-1.49323
2601,15240.2,17604.3,-3.64063
2602,15246.1,15370,-1.97456
2603,15252,9469.21,0.583929
2604,15257.8,10758.9,-0.744021
2605,15263.7,14521.9,-1.59774
2606,15269.5,7393.44,2.58326
2607,15275.4,16390.6,-1.59808
2608,15281.2,13494.3,1.98668
2609,15287.1,11714.4,0.624263
2610,15293,8559.2,1.0725
2611,15298.8,11593.4,0.771789
2612,15304.7,13760,-0.98562
2613,15310.5,10590.5,-1.46891
2614,15316.4,20689.5,1.24576
2615,15322.3,14390.5,-1.20138
2616,15328.1,11307.4,-1.29431
2617,15334,16866,-0.498655
2618,15339.8,13418.3,-1.67991
2619,15345.7,14801.8,-1.05713
2620,15351.6,9496.33,-2.36629
2621,15357.4,16296.5,-1.89336
2622,15363.3,11642.4,2.10968
2623,15369.1,16621.2,-0.347908
2624,15375,13495.2,4.15645
2625,15380.9,5591.09,-3.90073
2626,15386.7,9609.85,-3.19742
2627,15392.6,11877.9,-0.723046
2628,15398.4,14328.8,-0.632887
2629,15404.3,6654.96,-1.44589
2630,15410.2,20703.7,-2.01325
2631,15416,13706.6,1.32818
2632,15421.9,9791.42,1.16254
2633,15427.7,10389.1,1.23745
2634,15433.6,11469.6,-1.91181
2635,15439.5,7720.21,0.777133
2636,15445.3,2570.06,1.09168
2637,15451.2,8362.59,0.986888
2638,15457,13281.9,-0.129451
2639,15462.9,13991.4,-0.665851
2640,15468.8,3326.31,0.72982
2641,15474.6,14753,0.539059
2642,15480.5,12846.9,0.233702
2643,15486.3,11967.9,0.0792655
2644,15492.2,15292.6,-2.34968
2645,15498,13654.7,0.208707
2646,15503.9,7207.68,1.03451
2647,15509.8,9026.75,-1.35976
2648,15515.6,6652.61,-2.04988
2649,15521.5,7822.69,-2.92682
2650,15527.3,6681.65,0.129867
2651,15533.2,8498.89,-2.5858
2652,15539.1,12046,-2.58954
2653,15544.9,8903.59,-0.994803
2654,15550.8,9153.82,-3.11766
2655,15556.6,10720.2,-0.736971
2656,15562.5,12073.6,-1.44014
2657,15568.4,11284.1,-0.910209
2658,15574.2,8846.46,1.55496
2659,15580.1,20827.8,-0.833752
2660,15585.9,18095.7,-2.56429
2661,15591.8,15741.6,0.873178
2662,15597.7,12204.2,1.13583
2663,15603.5,11247.5,1.97643
2664,15609.4,10812.9,0.190947
2665,15615.2,22215.7,-0.821424
2666,15621.1,13245.2,-1.67232
2667,15627,9386.21,-0.272944
2668,15632.8,11162.4,-1.72204
2669,15638.7,12197.8,0.374452
2670,15644.5,3598.82,-1.05855
2671,15650.4,10709.1,-0.874665
2672,15656.2,9201.61,-1.58036
2673,15662.1,15619.6,-0.693295
2674,15668,14798.9,-0.706819
2675,15673.8,13964.7,0.906258
2676,15679.7,7999.23,-3.7823
2677,15685.5,9146.8,-3.20471
2678,15691.4,12493.8,-0.727853
2679,15697.3,7988.42,-0.381808
2680,15703.1,4824.82,-3.72553
2681,15709,5130.78,-0.371516
2682,15714.8,8901.91,-1.55529
2683,15720.7,11319.7,-1.30098
2684,15726.6,8141.92,-1.4967
2685,15732.4,11357.2,-0.909635
2686,15738.3,7201.66,0.128064
2687,15744.1,12961,0.52052
2688,15750,10499.6,-2.03358
2689,15755.9,7945.09,-2.23482
2690,15761.7,14582.6,-0.404706
2691,15767.6,12635.1,-0.890223
2692,15773.4,13286.8,0.284444
2693,15779.3,11112.6,-2.71303
2694,15785.2,8221.24,-1.31523
2695,15791,11733.6,-3.22939
2696,15796.9,12302.5,-1.9433
2697,15802.7,6512.85,-1.6424
2698,15808.6,6469.14,-2.45935
2699,15814.5,9589.39,1.07495
2700,15820.3,10485.3,-0.583821
2701,15826.2,11630.9,-1.97484
2702,15832,10538.9,-0.79322
2703,15837.9,13973.2,-2.24312
2704,15843.8,13805.3,-0.1587
2705,15849.6,11403.7,-1.34812
2706,15855.5,11913.3,-1.20976
2707,15861.3,8334.6,-3.31958
2708,15867.2,10191.9,-2.28455
2709,15873,18551.5,0.538989
2710,15878.9,6426.11,0.718834
2711,15884.8,12408.9,0.818834
2712,15890.6,7147.6,-1.89262
2713,15896.5,10099.1,-1.15164
2714,15902.3,10189.9,0.169726
2715,15908.2,11112.5,-0.60811
2716,15914.1,13616.7,-2.18659
2717,15919.9,14065.3,-1.397
2718,15925.8,11286,0.311942
2719,15931.6,13490.2,-0.65552
2720,15937.5,11190,-1.56432
2721,15943.4,14202.4,0.563634
2722,15949.2,7991.64,1.16657
2723,15955.1,15182.6,-2.16158
2724,15960.9,9577.02,-0.693979
2725,15966.8,13912.8,-0.350212
2726,15972.7,7565.99,-0.501473
2727,15978.5,8078.91,-0.848675
2728,15984.4,9714.79,1.00123
2729,15990.2,13832.2,-2.19168
2730,15996.1,9440.38,0.651017
2731,16002,9181.39,-1.68132
2732,16007.8,7188.57,-1.98291
2733,16013.7,15011,-1.61426
2734,16019.5,10394.3,-3.05316
2735,16025.4,12469.1,-0.5348
2736,16031.2,11217.7,1.84008
2737,16037.1,6521.89,0.208347
2738,16043,6321.4,-4.17739
2739,16048.8,10800.1,-1.80112
2740,16054.7,8770.96,-0.265454
2741,16060.5,13831.1,-0.539933
2742,16066.4,14213.2,2.10666
2743,16072.3,9752.9,-1.66331
2744,16078.1,9807.14,-1.68827
2745,16084,10282.5,-1.21841
2746,16089.8,8440.52,-2.46748
2747,16095.7,17068.6,-1.28509
2748,16101.6,16077.1,1.82762
2749,16107.4,8406.05,-2.18692
2750,16113.3,10588.7,-1.65594
2751,16119.1,7387.85,0.0719471
2752,16125,8317.58,-1.33925
2753,16130.9,9301.56,-1.58044
2754,16136.7,7182.92,0.00955017
2755,16142.6,10537.2,-1.68314
2756,16148.4,3399.73,1.38209
2757,16154.3,8698.49,-2.56508
2758,16160.2,12293.3,-1.83016
2759,16166,13470,-0.436964
2760,16171.9,10506.2,1.53361
2761,16177.7,10257.1,-1.40611
2762,16183.6,9028.04,1.58916
2763,16189.5,8203.5,-0.352116
2764,16195.3,10293.3,-2.62255
2765,16201.2,4809.94,-0.86476
2766,16207,10665.4,-0.645051
2767,16212.9,8206.21,-1.4857
2768,16218.8,13999.4,-3.03167
2769,16224.6,18296.9,1.53059
2770,16230.5,7292.69,-0.840105
2771,16236.3,14241.4,-0.390553
2772,16242.2,12599.8,1.80733
2773,16248,14503.2,-0.721519
2774,16253.9,9525.51,-0.137893
2775,16259.8,12452,-1.01042
2776,16265.6,8024,-1.63028
2777,16271.5,8909.34,-1.91856
2778,16277.3,7043.46,0.155249
2779,16283.2,10930,-2.03836
2780,16289.1,7971.53,-2.43458
2781,16294.9,11487.7,-2.41948
2782,16300.8,5206.3,-2.41146
2783,16306.6,12398,-0.228066
2784,16312.5,5754.6,0.126981
2785,16318.4,10972.4,-1.29725
2786,16324.2,9475.75,-2.35111
2787,16330.1,9818.96,-1.4651
2788,16335.9,7762.25,-0.721559
2789,16341.8,8825.3,-1.67364
2790,16347.7,2146.13,1.79619
2791,16353.5,10001,-0.703424
2792,16359.4,12138.3,-2.11203
2793,16365.2,11532.9,1.09551
2794,16371.1,10604.6,-0.610947
2795,16377,7568.47,-0.826034
2796,16382.8,6950.07,-0.466657
2797,16388.7,6433.72,-2.07797
2798,16394.5,10288.3,-0.165201
2799,16400.4,13965.5,0.411801
2800,16406.2,11682.8,2.05353
2801,16412.1,17998.8,-1.44215
2802,16418,8657.76,-1.89889
2803,16423.8,10783.7,-2.19172
2804,16429.7,13205.3,-1.41973
2805,16435.5,16805.7,-1.7219
2806,16441.4,9571.12,0.706385
2807,16447.3,11680.4,-1.23556
2808,16453.1,12192.2,0.150584
2809,16459,11078.1,-0.816316
2810,16464.8,9390.59,-0.106864
2811,16470.7,14376.1,-1.46996
2812,16476.6,3641.78,3.20772
2813,16482.4,7110.14,-0.787693
2814,16488.3,7797.38,-0.729487
2815,16494.1,11306.7,-1.42726
2816,16500,6507.2,-0.302593
2817,16505.9,9737.58,-1.57412
2818,16511.7,10488.4,-2.16535
2819,16517.6,13469.3,-0.779564
2820,16523.4,11559.5,-1.15262
2821,16529.3,5955.55,0.604231
2822,16535.2,9697.54,-0.240783
2823,16541,8880.37,0.480295
2824,16546.9,10056.2,0.0702449
2825,16552.7,13036,-0.247637
2826,16558.6,8495.07,-0.913658
2827,16564.5,9648.49,-1.4397
2828,16570.3,6143.86,0.303561
2829,16576.2,6812.55,-2.01792
2830,16582,5966.23,-2.32999
2831,16587.9,9772.98,-1.60117
2832,16593.8,6026.89,-2.88647
2833,16599.6,10456.3,0.0674805
2834,16605.5,8372.63,0.927045
2835,16611.3,7874.14,-0.216549
2836,16617.2,7208.54,-2.0653
2837,16623,8627.08,0.242198
2838,16628.9,12948.1,-0.798967
2839,16634.8,9794.23,0.0131171
2840,16640.6,12824.7,-0.282385
2841,16646.5,15213.4,-0.745954
2842,16652.3,8240.2,2.25682
2843,16658.2,11834.5,-0.369058
2844,16664.1,4152.99,-3.0563
2845,16669.9,11221.7,0.660391
2846,16675.8,6189.61,-0.024442
2847,16681.6,13732,-0.666052
2848,16687.5,7414.83,-1.36677
2849,16693.4,10771.7,-0.26917
2850,16699.2,12943.9,-0.258287
2851,16705.1,6976.62,-0.347861
2852,16710.9,7309.57,1.77891
2853,16716.8,10076,-1.17943
2854,16722.7,4167.25,-2.50338
2855,16728.5,12557.2,-1.86757
2856,16734.4,17345.3,2.04557
2857,16740.2,11223.3,1.78616
2858,16746.1,8959.53,1.57752
2859,16752,10381.9,2.67106
2860,16757.8,21711.2,1.81428
2861,16763.7,59466.9,-0.914499
2862,16769.5,113302,2.64056
2863,16775.4,48304,-0.162048
2864,16781.2,9308.38,1.85399
2865,16787.1,16059.2,-0.772198
2866,16793,14402.9,-0.770796
2867,16798.8,21491.4,-1.28154
2868,16804.7,8266.93,-0.662034
2869,16810.5,11445.9,-0.0586392
2870,16816.4,8610.94,-1.80309
2871,16822.3,13025.7,-0.926108
2872,16828.1,10192.9,0.633005
2873,16834,13184.1,-0.268989
2874,16839.8,8372.78,0.937479
2875,16845.7,16486.6,-1.76998
2876,16851.6,7605.81,-2.59688
2877,16857.4,13721.3,0.815319
2878,16863.3,3755.86,-2.44446
2879,16869.1,11985.8,-2.11494
2880,16875,6962.98,-1.36611
2881,16880.9,10758,-2.81595
2882,16886.7,2044.33,-0.743855
2883,16892.6,11381.4,-1.65044
2884,16898.4,8607.63,-2.83873
2885,16904.3,10427.2,-1.30226
2886,16910.2,6859.74,-0.286815
2887,16916,11201.7,-1.88156
2888,16921.9,8075.8,-1.13935
2889,16927.7,12920.6,-1.57395
2890,16933.6,7763.59,-1.56299
2891,16939.5,13314.6,-0.841623
2892,16945.3,5027.03,0.127198
2893,16951.2,9261.3,-0.277307
2894,16957,11271.1,-1.80427
2895,16962.9,9225.83,-0.326358
2896,16968.8,6668.76,0.90216
2897,16974.6,9187.25,0.307851
2898,16980.5,7032.96,-0.679435
2899,16986.3,9639.07,-1.42172
2900,16992.2,10813.9,-1.15214
2901,16998,14933.7,0.1844
2902,17003.9,7923.12,-2.47038
2903,17009.8,15173.8,-0.810576
2904,17015.6,8418.3,1.897
2905,17021.5,11888.9,-1.56574
2906,17027.3,9765.84,-0.903414
2907,17033.2,11658.9,0.677666
2908,17039.1,5745.37,-1.03738
2909,17044.9,11280.8,-0.247589
2910,17050.8,8222.28,-0.961951
2911,17056.6,9055.68,-2.35022
2912,17062.5,8732.7,-0.14707
2913,17068.4,12651.3,-0.267039
2914,17074.2,6413.38,-0.182281
2915,17080.1,15225.5,-0.733619
2916,17085.9,14100.9,1.35628
2917,17091.8,9435.77,-2.93043
2918,17097.7,5838.04,-1.72731
2919,17103.5,12047.3,-0.978913
2920,17109.4,5308.68,-1.678
2921,17115.2,13389.3,-1.49235
2922,17121.1,7038.47,-1.18617
2923,17127,10222.1,-2.41698
2924,17132.8,8447.93,-0.667011
2925,17138.7,12089.9,-1.88415
2926,17144.5,5474.3,-1.0682
2927,17150.4,15208.1,-1.75533
2928,17156.2,10496.8,-1.07652
2929,17162.1,10487.5,-1.26213
2930,17168,7365.05,-1.11681
2931,17173.8,5684.99,-0.187403
2932,17179.7,4883.82,-2.8944
2933,17185.5,11144.1,-1.15603
2934,17191.4,10008.5,1.24641
2935,17197.3,9261.61,-1.70699
2936,17203.1,8594.69,-1.11184
2937,17209,11493.1,-0.313845
2938,17214.8,4864.75,-0.451061
2939,17220.7,12151,-0.285802
2940,17226.6,9006.65,-0.458245
2941,17232.4,9498.49,-1.24228
2942,17238.3,6903.67,0.188758
2943,17244.1,11480,-0.599334
2944,17250,6726.29,-1.01273
2945,17255.9,10470.3,-0.665498
2946,17261.7,10688.6,-0.677664
2947,17267.6,12677.4,-1.90414
2948,17273.4,3851.03,0.532423
2949,17279.3,9010.28,-1.96193
2950,17285.2,7884.27,0.506324
2951,17291,11062.9,-0.748334
2952,17296.9,12761.6,-0.14925
2953,17302.7,3952.43,-2.13054
2954,17308.6,6200.36,0.131495
2955,17314.5,11776.5,-0.470215
2956,17320.3,4118.82,1.42382
2957,17326.2,12730.8,0.277421
