Id,Frequency,Amplitude,Argument
1535,8994.14,705037,0.794134
1536,9000,912892,-2.31726
1537,9005.86,342615,-2.91453
1538,9011.72,1.11745e+06,-1.08837
1539,9017.58,963946,-0.0415381
1540,9023.44,570851,-0.938015
1541,9029.3,593382,0.00903761
1542,9035.16,440415,-3.05617
1543,9041.02,1.02162e+06,1.83204
1544,9046.88,1.43465e+06,3.23196
1545,9052.73,950965,-0.432764
1546,9058.59,800398,-3.14685
1547,9064.45,468965,1.47072
1548,9070.31,612796,-2.02861
1549,9076.17,1.15376e+06,2.80353
1550,9082.03,1.22857e+06,0.971363
1551,9087.89,1.63235e+06,0.535625
1552,9093.75,950635,-0.529574
1553,9099.61,989272,2.00637
1554,9105.47,591189,2.26234
1555,9111.33,1.07717e+06,0.625469
1556,9117.19,1.89479e+06,0.108487
1557,9123.05,1.44562e+06,-1.19096
1558,9128.91,1.30503e+06,1.15137
1559,9134.77,825155,-1.41976
1560,9140.62,753570,1.45888
1561,9146.48,660717,-2.37156
1562,9152.34,1.06131e+06,4.17424
1563,9158.2,549877,2.13568
1564,9164.06,705755,-0.330589
1565,9169.92,984078,-0.556886
1566,9175.78,905645,3.61753
1567,9181.64,569009,-2.22538
1568,9187.5,828622,-2.62938
1569,9193.36,916924,-0.218906
1570,9199.22,1.16553e+06,-1.48425
1571,9205.08,1.21828e+06,2.05348
1572,9210.94,1.42211e+06,0.696796
1573,9216.8,1.32278e+06,-2.49895
1574,9222.66,649071,-1.83612
1575,9228.52,742292,0.12342
1576,9234.38,629478,2.21849
1577,9240.23,876590,-1.16032
1578,9246.09,1.6774e+06,-0.713654
1579,9251.95,1.54968e+06,-0.645796
1580,9257.81,927188,-0.897717
1581,9263.67,714280,1.00182
1582,9269.53,587712,-1.47889
1583,9275.39,870368,1.10298
1584,9281.25,1.77219e+06,-1.70687
1585,9287.11,644488,0.293346
1586,9292.97,620847,0.219757
1587,9298.83,1.08849e+06,-1.06841
1588,9304.69,826737,0.141404
1589,9310.55,1.33432e+06,2.00706
1590,9316.41,711283,0.511788
1591,9322.27,898561,-0.123519
1592,9328.12,1.25784e+06,-1.37209
1593,9333.98,1.4818e+06,1.39967
1594,9339.84,859195,2.16889
1595,9345.7,771871,-3.66004
1596,9351.56,582121,-0.0459874
1597,9357.42,720339,-1.83751
1598,9363.28,1.21244e+06,1.09944
1599,9369.14,1.10677e+06,1.69221
1600,9375,616835,-0.762928
1601,9380.86,512265,-0.0413807
1602,9386.72,249134,2.47943
1603,9392.58,539344,-0.425768
1604,9398.44,1.14283e+06,3.76072
1605,9404.3,1.61717e+06,1.01154
1606,9410.16,904584,-2.09135
1607,9416.02,349869,1.31948
1608,9421.88,424400,1.9095
1609,9427.73,893493,-2.6529
1610,9433.59,961437,1.21568
1611,9439.45,672958,-1.35027
1612,9445.31,500127,-1.13057
1613,9451.17,638912,1.44415
1614,9457.03,730660,2.61681
1615,9462.89,1.0586e+06,-0.264533
1616,9468.75,1.49705e+06,1.1884
1617,9474.61,1.17578e+06,0.156277
1618,9480.47,380488,4.02286
1619,9486.33,725252,-4.31113
1620,9492.19,698179,-0.804764
1621,9498.05,735599,-2.02986
1622,9503.91,800785,-0.620446
1623,9509.77,1.22883e+06,3.11434
1624,9515.62,587784,0.644615
1625,9521.48,719658,1.53061
1626,9527.34,427687,0.845819
1627,9533.2,1.66485e+06,1.05739
1628,9539.06,1.8379e+06,0.149179
1629,9544.92,1.70333e+06,-0.927953
1630,9550.78,822069,-0.742982
1631,9556.64,734310,2.70659
1632,9562.5,1.24608e+06,-1.75223
1633,9568.36,442145,1.23534
1634,9574.22,568951,-0.580641
1635,9580.08,508346,-0.440029
1636,9585.94,474607,-0.206805
1637,9591.8,615396,2.91204
1638,9597.66,764197,1.25525
1639,9603.52,1.30924e+06,1.45242
1640,9609.38,996626,-0.029294
1641,9615.23,832593,1.63418
1642,9621.09,432269,2.40301
1643,9626.95,406791,1.58104
1644,9632.81,723626,-0.444016
1645,9638.67,1.16024e+06,0.277168
1646,9644.53,1.75964e+06,-0.812795
1647,9650.39,1.41557e+06,3.33975
1648,9656.25,443450,1.71326
1649,9662.11,1.14264e+06,-2.18159
1650,9667.97,1.47115e+06,-1.64314
1651,9673.83,989093,-0.330637
1652,9679.69,1.1686e+06,-2.30661
1653,9685.55,1.23636e+06,2.47023
1654,9691.41,1.07732e+06,0.228533
1655,9697.27,2.25375e+06,-4.20054
1656,9703.12,757974,0.796877
1657,9708.98,670729,0.0104575
1658,9714.84,782086,1.4482
1659,9720.7,435577,-2.71129
1660,9726.56,225863,1.91609
1661,9732.42,698092,-0.574705
1662,9738.28,575656,0.577225
1663,9744.14,1.0177e+06,1.87889
1664,9750,810186,-2.63856
1665,9755.86,1.25054e+06,-0.74669
1666,9761.72,1.88162e+06,1.71177
1667,9767.58,545977,-2.61423
1668,9773.44,618757,0.291875
1669,9779.3,548144,1.14405
1670,9785.16,881551,1.07704
1671,9791.02,325540,-3.29698
1672,9796.88,1.09631e+06,1.1067
1673,9802.73,1.11311e+06,-1.4228
1674,9808.59,826273,-3.19892
1675,9814.45,1.32431e+06,1.72449
1676,9820.31,1.32716e+06,-0.0468835
1677,9826.17,870251,0.601992
1678,9832.03,645216,-2.27434
1679,9837.89,1.42369e+06,1.22859
1680,9843.75,957641,-1.28407
1681,9849.61,854139,0.907933
1682,9855.47,2.04338e+06,0.75548
1683,9861.33,1.46596e+06,-0.0109669
1684,9867.19,1.00858e+06,-1.24058
1685,9873.05,1.61251e+06,1.83645
1686,9878.91,1.40033e+06,-0.984298
1687,9884.77,681104,-0.181879
1688,9890.62,691997,-0.583219
1689,9896.48,600406,-2.39723
1690,9902.34,573671,3.15133
1691,9908.2,807470,0.107499
1692,9914.06,1.1303e+06,-1.19751
1693,9919.92,907444,-1.3819
1694,9925.78,584809,-1.43999
1695,9931.64,904613,2.53832
1696,9937.5,542968,1.72201
1697,9943.36,520553,-0.375511
1698,9949.22,1.82107e+06,-1.37859
1699,9955.08,1.47058e+06,-1.38666
1700,9960.94,868767,-1.49665
1701,9966.8,378181,0.313618
1702,9972.66,1.30686e+06,0.469395
1703,9978.52,1.40939e+06,-0.231453
1704,9984.38,1.54557e+06,-0.605667
1705,9990.23,747813,0.115592
1706,9996.09,752841,-1.97072
1707,10002,910124,3.40847
1708,10007.8,789412,-0.905037
1709,10013.7,594225,-1.65818
1710,10019.5,598457,-3.44132
1711,10025.4,741513,3.02001
1712,10031.2,1.031e+06,1.44917
1713,10037.1,866365,-1.02211
1714,10043,1.55517e+06,-0.981313
1715,10048.8,1.1173e+06,1.00399
1716,10054.7,626969,-0.407549
1717,10060.5,644877,1.07767
1718,10066.4,968467,-1.41415
1719,10072.3,432027,0.574298
1720,10078.1,415420,1.71553
1721,10084,831187,4.42907
1722,10089.8,1.45158e+06,-0.332846
1723,10095.7,934714,1.07063
1724,10101.6,1.05332e+06,-1.60609
1725,10107.4,1.01264e+06,-1.52941
1726,10113.3,1.9228e+06,3.4711
1727,10119.1,1.09934e+06,1.08817
1728,10125,414124,1.004
1729,10130.9,1.61165e+06,1.4066
1730,10136.7,1.74563e+06,0.608106
1731,10142.6,765015,0.521097
1732,10148.4,548294,-0.477135
1733,10154.3,1.02414e+06,4.03677
1734,10160.2,1.33306e+06,-0.438752
1735,10166,530947,2.17825
1736,10171.9,1.07829e+06,-2.90637
1737,10177.7,1.25603e+06,0.196632
1738,10183.6,700212,2.54432
1739,10189.5,1.22265e+06,2.90982
1740,10195.3,1.81661e+06,0.414873
1741,10201.2,1.18997e+06,1.05151
1742,10207,762597,-1.46862
1743,10212.9,826693,0.339394
1744,10218.8,1.10906e+06,1.21127
1745,10224.6,1.32188e+06,-0.66424
1746,10230.5,1.21021e+06,-2.64553
1747,10236.3,863787,4.50195
1748,10242.2,831676,-1.47521
1749,10248,453826,2.27007
1750,10253.9,1.00802e+06,2.87351
1751,10259.8,1.04975e+06,-1.75787
1752,10265.6,930561,2.57207
1753,10271.5,902053,-2.79596
1754,10277.3,734627,0.338941
1755,10283.2,770762,-2.56657
1756,10289.1,650290,0.346795
1757,10294.9,1.10218e+06,0.302737
1758,10300.8,681615,-1.22381
1759,10306.6,218938,1.77122
1760,10312.5,242281,-0.972717
1761,10318.4,653785,0.186965
1762,10324.2,589499,1.80642
1763,10330.1,965345,-1.35268
1764,10335.9,1.97807e+06,1.02569
1765,10341.8,1.63108e+06,1.47835
1766,10347.7,955978,-1.60579
1767,10353.5,900909,2.08574
1768,10359.4,492786,3.57475
1769,10365.2,674364,1.04733
1770,10371.1,599254,0.134401
1771,10377,942576,-1.73766
1772,10382.8,824565,1.01412
1773,10388.7,625587,-0.456855
1774,10394.5,443218,-0.240655
1775,10400.4,1.38168e+06,1.19575
1776,10406.2,822155,-0.774257
1777,10412.1,1.25208e+06,-0.613473
1778,10418,1.04321e+06,-2.45748
1779,10423.8,268412,1.84165
1780,10429.7,404034,-1.1096
1781,10435.5,674814,0.896454
1782,10441.4,899557,1.64376
1783,10447.3,1.30355e+06,1.89361
1784,10453.1,698578,-3.35221
1785,10459,1.08822e+06,0.643283
1786,10464.8,855225,-0.589514
1787,10470.7,1.05064e+06,0.140013
1788,10476.6,934143,-0.258014
1789,10482.4,1.46099e+06,0.118543
1790,10488.3,1.39382e+06,-1.01565
1791,10494.1,589907,-1.07419
1792,10500,511218,0.459779
1793,10505.9,1.32266e+06,1.10822
1794,10511.7,988400,3.66102
1795,10517.6,1.6906e+06,1.90831
1796,10523.4,849836,1.43679
1797,10529.3,3.22389e+06,1.48835
1798,10535.2,1.87541e+06,-2.00657
1799,10541,4.59338e+06,1.64761
1800,10546.9,3.51347e+06,-1.32347
1801,10552.7,1.00001e+07,1.1704
1802,10558.6,2.88015e+07,-1.84889
1803,10564.5,1.64693e+07,1.37538
1804,10570.3,4.27284e+06,-1.81895
1805,10576.2,4.46419e+06,1.3351
1806,10582,2.17919e+06,-2.05844
1807,10587.9,2.6881e+06,1.54321
1808,10593.8,1.99005e+06,-0.689684
1809,10599.6,2.43297e+06,-0.570653
1810,10605.5,1.29899e+06,-0.286365
1811,10611.3,1.05075e+06,1.182
1812,10617.2,606102,-0.308632
1813,10623,1.73931e+06,1.2844
1814,10628.9,624286,-1.17334
1815,10634.8,1.49673e+06,-1.69904
1816,10640.6,1.00072e+06,0.864602
1817,10646.5,762074,0.666244
1818,10652.3,567860,0.628053
1819,10658.2,709370,1.51496
1820,10664.1,1.16868e+06,2.5214
1821,10669.9,1.21488e+06,0.22881
1822,10675.8,728412,-1.21972
1823,10681.6,881638,-0.229729
1824,10687.5,1.58841e+06,-1.68734
1825,10693.4,1.38281e+06,0.649624
1826,10699.2,1.27185e+06,-0.352879
1827,10705.1,1.08467e+06,-2.7769
1828,10710.9,861831,0.873697
1829,10716.8,1.26518e+06,0.655527
1830,10722.7,1.37748e+06,-1.36977
1831,10728.5,540365,1.23889
1832,10734.4,458005,1.0916
1833,10740.2,519706,-0.46151
1834,10746.1,870356,-0.449901
1835,10752,844903,-1.09497
1836,10757.8,947212,1.16913
1837,10763.7,1.21628e+06,-2.36057
1838,10769.5,244838,-2.81542
1839,10775.4,1.22143e+06,0.280381
1840,10781.2,1.01118e+06,0.660498
1841,10787.1,781195,2.14805
1842,10793,784680,0.453873
1843,10798.8,925468,-0.283458
1844,10804.7,738195,0.0818236
1845,10810.5,386190,-1.30577
1846,10816.4,550228,0.418459
1847,10822.3,663499,-0.325764
1848,10828.1,702742,3.75147
1849,10834,607436,-1.41824
1850,10839.8,706825,1.07028
1851,10845.7,1.35402e+06,-0.363801
1852,10851.6,1.01732e+06,1.43657
1853,10857.4,599974,-0.897619
1854,10863.3,1.40977e+06,0.0307931
1855,10869.1,985373,1.12981
1856,10875,812890,1.52775
1857,10880.9,1.01359e+06,-0.378273
1858,10886.7,802013,-0.806755
1859,10892.6,1.56906e+06,0.217668
1860,10898.4,1.17514e+06,0.323378
1861,10904.3,645393,1.19323
1862,10910.2,822036,-0.42586
1863,10916,315176,-0.138395
1864,10921.9,691851,-1.30063
1865,10927.7,1.29183e+06,0.946628
1866,10933.6,1.0711e+06,0.819702
1867,10939.5,544417,0.830049
1868,10945.3,1.01509e+06,0.109619
1869,10951.2,381748,-1.45668
1870,10957,311852,-0.965715
1871,10962.9,623822,2.36527
1872,10968.8,1.19937e+06,-0.717512
1873,10974.6,1.13866e+06,1.91345
1874,10980.5,774062,-1.12764
1875,10986.3,358787,0.977005
1876,10992.2,361514,-2.99892
1877,10998,610961,-4.11435
1878,11003.9,761662,3.06164
1879,11009.8,1.13688e+06,-1.87139
1880,11015.6,752842,-3.23476
1881,11021.5,1.42133e+06,0.0917007
1882,11027.3,762162,-3.23101
1883,11033.2,451684,-0.866559
1884,11039.1,1.06733e+06,-0.388211
1885,11044.9,1.04997e+06,1.21757
1886,11050.8,1.08241e+06,-2.68645
1887,11056.6,999675,3.90989
1888,11062.5,402272,1.07743
1889,11068.4,704272,-2.70756
1890,11074.2,520664,2.32956
1891,11080.1,967317,-2.04064
1892,11085.9,1.48319e+06,1.1487
1893,11091.8,1.04072e+06,2.002
1894,11097.7,1.11817e+06,2.69361
1895,11103.5,1.1227e+06,-0.0814598
1896,11109.4,784929,0.393156
1897,11115.2,494836,1.48243
1898,11121.1,843395,0.090386
1899,11127,1.1413e+06,2.60574
1900,11132.8,1.57909e+06,-0.453479
1901,11138.7,1.32864e+06,0.100334
1902,11144.5,828798,0.852711
1903,11150.4,692156,0.640733
1904,11156.2,956940,2.88232
1905,11162.1,722097,3.94993
1906,11168,894692,-2.08157
1907,11173.8,731344,-1.43997
1908,11179.7,723201,0.720722
1909,11185.5,358429,-1.2769
1910,11191.4,790718,2.4069
1911,11197.3,1.59939e+06,-2.69673
1912,11203.1,1.04205e+06,1.02561
1913,11209,663723,3.23911
1914,11214.8,593031,-1.23724
1915,11220.7,516591,-4.36245
1916,11226.6,374021,-0.200926
1917,11232.4,573218,3.00429
1918,11238.3,1.02368e+06,0.815778
1919,11244.1,1.15891e+06,-1.06382
1920,11250,447698,0.899257
1921,11255.9,193833,1.89226
1922,11261.7,580863,-1.2316
1923,11267.6,923779,0.47477
1924,11273.4,879441,-2.92823
1925,11279.3,284193,0.249309
1926,11285.2,1.22093e+06,-2.95366
1927,11291,1.1558e+06,1.71895
1928,11296.9,1.10861e+06,0.501223
1929,11302.7,451493,3.98981
1930,11308.6,642058,-2.72191
1931,11314.5,612591,0.246611
1932,11320.3,416245,-1.43462
1933,11326.2,577516,-0.20124
1934,11332,1.1287e+06,2.78413
1935,11337.9,959342,-0.429859
1936,11343.8,514972,-2.51013
1937,11349.6,397258,-0.585812
1938,11355.5,808266,-1.47509
1939,11361.3,953417,-0.0748785
1940,11367.2,887842,-1.07452
1941,11373,1.35968e+06,1.03743
1942,11378.9,841847,1.97422
1943,11384.8,1.15685e+06,0.0333077
1944,11390.6,1.31392e+06,2.9769
1945,11396.5,1.06449e+06,-1.21899
1946,11402.3,983570,-1.06731
1947,11408.2,878988,-1.15467
1948,11414.1,772535,0.362087
1949,11419.9,1.00269e+06,-2.17171
1950,11425.8,2.14345e+06,1.31514
1951,11431.6,721294,1.80087
1952,11437.5,1.11619e+06,1.17195
1953,11443.4,1.15634e+06,0.0508008
1954,11449.2,1.05828e+06,-1.4818
1955,11455.1,1.78536e+06,-0.0258888
1956,11460.9,1.32772e+06,-2.31379
1957,11466.8,798250,-0.594933
1958,11472.7,740386,1.39664
1959,11478.5,385619,-0.00860013
1960,11484.4,583584,0.486906
1961,11490.2,1.14725e+06,1.91067
1962,11496.1,733142,-0.25488
1963,11502,798280,3.86574
1964,11507.8,916440,-1.69803
1965,11513.7,653570,-0.606425
1966,11519.5,983259,3.4063
1967,11525.4,916711,-0.142205
1968,11531.2,542823,-0.328582
1969,11537.1,528197,2.12717
1970,11543,914386,0.179386
1971,11548.8,749975,-2.19286
1972,11554.7,652828,0.316661
1973,11560.5,1.00897e+06,2.95344
1974,11566.4,810906,-0.855756
1975,11572.3,891608,-0.192647
1976,11578.1,1.06498e+06,2.24414
1977,11584,1.89804e+06,-1.40501
1978,11589.8,1.36121e+06,-1.33113
1979,11595.7,560273,0.944089
1980,11601.6,742500,-0.152819
1981,11607.4,656924,1.58482
1982,11613.3,1.30889e+06,3.06723
1983,11619.1,939360,-1.7004
1984,11625,656222,-2.82758
1985,11630.9,1.16764e+06,2.11299
1986,11636.7,737364,-1.91135
1987,11642.6,819834,2.84082
1988,11648.4,946585,-0.762235
1989,11654.3,665919,-0.858339
1990,11660.2,616236,0.409251
1991,11666,726658,2.34313
1992,11671.9,719360,-1.61061
1993,11677.7,495551,1.16568
1994,11683.6,1.02142e+06,-1.85706
1995,11689.5,1.15959e+06,-1.51369
1996,11695.3,634443,2.96926
1997,11701.2,675988,-3.64178
1998,11707,615666,-0.543772
1999,11712.9,716755,0.544963
2000,11718.8,519369,-0.469743
2001,11724.6,812109,3.5661
2002,11730.5,948468,-3.01377
2003,11736.3,1.03821e+06,0.110888
2004,11742.2,684045,0.0600959
2005,11748,1.11487e+06,-2.56247
2006,11753.9,461778,2.88183
2007,11759.8,892815,3.04986
2008,11765.6,1.37208e+06,-0.661898
2009,11771.5,562860,0.26048
2010,11777.3,778865,-1.92639
2011,11783.2,542102,3.17591
2012,11789.1,965075,-0.431226
2013,11794.9,1.33647e+06,-1.07016
2014,11800.8,858156,-0.0408845
2015,11806.6,902542,-0.999894
2016,11812.5,1.38817e+06,0.939864
2017,11818.4,698605,3.31895
2018,11824.2,930504,-2.20605
2019,11830.1,610758,1.92401
2020,11835.9,1.15653e+06,-3.21849
2021,11841.8,1.4079e+06,0.503404
2022,11847.7,1.56388e+06,-1.82259
2023,11853.5,859035,1.08531
2024,11859.4,504260,1.50955
2025,11865.2,915741,-2.7304
2026,11871.1,790798,-1.06798
2027,11877,791793,-1.17425
2028,11882.8,993985,-1.28975
2029,11888.7,792758,0.744972
2030,11894.5,724670,1.31455
2031,11900.4,316980,-0.0970436
2032,11906.2,362640,-1.33462
2033,11912.1,562924,2.76762
2034,11918,798309,1.80835
2035,11923.8,1.54029e+06,-1.19676
2036,11929.7,882323,0.679639
2037,11935.5,956005,-1.84205
2038,11941.4,476938,0.909129
2039,11947.3,516377,-1.81224
2040,11953.1,958593,2.2508
2041,11959,435848,3.78567
2042,11964.8,971267,-1.00685
2043,11970.7,935763,2.87356
2044,11976.6,890850,0.995452
2045,11982.4,983152,0.443925
2046,11988.3,876283,0.78577
2047,11994.1,829762,-0.559889
2048,12000,1.87206e+06,4.56853
2049,12005.9,938977,-0.232668
2050,12011.7,681391,0.611435
2051,12017.6,718452,2.10124
2052,12023.4,794852,0.859934
2053,12029.3,1.08292e+06,-1.08404
2054,12035.2,1.17129e+06,1.52298
2055,12041,360562,0.919434
2056,12046.9,365735,1.80859
2057,12052.7,755534,0.411089
2058,12058.6,868140,-2.26878
2059,12064.5,811317,0.0914825
2060,12070.3,1.12974e+06,4.24062
2061,12076.2,915531,-1.08891
2062,12082,530536,2.20981
2063,12087.9,471075,-2.43904
2064,12093.8,533368,-2.73989
2065,12099.6,603204,1.171
2066,12105.5,741921,2.66468
2067,12111.3,1.16119e+06,-2.31201
2068,12117.2,529001,-0.0409075
2069,12123,1.27072e+06,-2.74928
2070,12128.9,855751,0.389849
2071,12134.8,672607,-0.997609
2072,12140.6,747158,-0.590013
2073,12146.5,828916,-0.532683
2074,12152.3,886706,-1.9485
2075,12158.2,1.17587e+06,-1.44172
2076,12164.1,515136,2.84688
2077,12169.9,591292,0.819684
2078,12175.8,412568,1.84707
2079,12181.6,824693,4.30003
2080,12187.5,846641,-1.33288
2081,12193.4,336962,-2.14274
2082,12199.2,1.16969e+06,-2.33139
2083,12205.1,926603,-0.039632
2084,12210.9,777991,0.322808
2085,12216.8,967544,-0.0410508
2086,12222.7,1.70922e+06,-3.5626
2087,12228.5,1.34771e+06,0.375351
2088,12234.4,832467,2.25744
2089,12240.2,748334,-2.03515
2090,12246.1,475902,-0.45909
2091,12252,946923,-0.521385
2092,12257.8,306060,-1.04474
2093,12263.7,900882,0.682153
2094,12269.5,1.03008e+06,-2.60701
2095,12275.4,956633,-0.604798
2096,12281.2,592484,-0.634257
2097,12287.1,2.05652e+06,-3.37327
2098,12293,1.02361e+06,1.40745
2099,12298.8,554621,-0.0773509
2100,12304.7,944588,-2.9139
2101,12310.5,712376,-0.716309
2102,12316.4,483781,-0.10035
2103,12322.3,1.01242e+06,-1.07834
2104,12328.1,977290,2.47161
2105,12334,437872,1.15267
2106,12339.8,553880,1.09136
2107,12345.7,637804,2.3912
2108,12351.6,592031,-1.16975
2109,12357.4,477385,1.58957
2110,12363.3,560406,-2.56641
2111,12369.1,1.26239e+06,1.37107
2112,12375,988708,1.42221
2113,12380.9,851088,-1.03061
2114,12386.7,422214,-1.15287
2115,12392.6,990558,0.13724
2116,12398.4,909222,3.01603
2117,12404.3,704315,1.12974
2118,12410.2,909876,1.25917
2119,12416,1.29242e+06,1.13522
2120,12421.9,1.20368e+06,-0.513377
2121,12427.7,877771,0.727049
2122,12433.6,1.19527e+06,4.13921
2123,12439.5,509797,-2.09094
2124,12445.3,1.52699e+06,1.49443
2125,12451.2,1.3575e+06,1.9506
2126,12457,890452,-2.14323
2127,12462.9,519832,0.0693183
2128,12468.8,215153,1.16997
2129,12474.6,284459,0.728391
2130,12480.5,940746,-0.38899
2131,12486.3,1.08208e+06,-0.803379
2132,12492.2,1.14741e+06,-4.4217
2133,12498,707650,-2.35988
2134,12503.9,1.16342e+06,0.118347
2135,12509.8,1.22817e+06,0.0895983
2136,12515.6,1.03383e+06,1.45123
2137,12521.5,511936,0.000341608
2138,12527.3,307224,-2.0422
2139,12533.2,482867,2.49874
2140,12539.1,471782,0.613364
2141,12544.9,435464,-0.989509
2142,12550.8,1.18668e+06,-3.40384
2143,12556.6,696108,2.41328
2144,12562.5,319260,-3.61838
2145,12568.4,437954,0.516018
2146,12574.2,1.05324e+06,-2.83821
2147,12580.1,654270,-0.613489
2148,12585.9,611129,3.22333
2149,12591.8,1.58442e+06,-1.61401
2150,12597.7,954668,0.777615
2151,12603.5,1.02411e+06,-0.199174
2152,12609.4,1.40966e+06,-2.41225
2153,12615.2,894576,-0.758858
2154,12621.1,990419,-0.137522
2155,12627,1.18301e+06,-1.209
2156,12632.8,1.16122e+06,-0.310236
2157,12638.7,1.1596e+06,-0.227856
2158,12644.5,953790,0.443262
2159,12650.4,1.68723e+06,3.24371
2160,12656.2,1.00043e+06,2.04393
2161,12662.1,1.30239e+06,1.20816
2162,12668,895713,-1.24209
2163,12673.8,692900,-0.935912
2164,12679.7,372496,-0.329307
2165,12685.5,387278,-0.02197
2166,12691.4,856009,2.41043
2167,12697.3,1.02151e+06,-0.888851
2168,12703.1,1.77214e+06,0.574398
2169,12709,1.28372e+06,-0.903292
2170,12714.8,752837,-1.15286
2171,12720.7,873365,2.12686
2172,12726.6,414826,1.98016
2173,12732.4,1.37075e+06,0.660921
2174,12738.3,1.74075e+06,0.615888
2175,12744.1,1.14758e+06,0.162248
2176,12750,1.1484e+06,-1.67366
2177,12755.9,1.23265e+06,0.151418
2178,12761.7,1.03042e+06,1.21375
2179,12767.6,718381,1.64976
2180,12773.4,806748,0.788274
2181,12779.3,479614,0.336114
2182,12785.2,930271,-1.88985
2183,12791,584031,1.35107
2184,12796.9,1.10947e+06,3.88822
2185,12802.7,637304,-1.13309
2186,12808.6,862961,-1.77132
2187,12814.5,681734,1.18656
2188,12820.3,645738,-2.13369
2189,12826.2,476734,-2.21425
2190,12832,652585,-1.60595
2191,12837.9,860688,-0.819965
2192,12843.8,1.14788e+06,3.31853
2193,12849.6,227535,1.63375
2194,12855.5,568174,-0.499593
2195,12861.3,1.39623e+06,-2.06357
2196,12867.2,1.32971e+06,0.814799
2197,12873,617923,0.899424
2198,12878.9,699386,0.86653
2199,12884.8,953148,1.25882
2200,12890.6,254130,-2.51519
2201,12896.5,758358,2.72894
2202,12902.3,395719,0.769597
2203,12908.2,496611,0.590158
2204,12914.1,468349,0.786435
2205,12919.9,684172,0.295385
2206,12925.8,1.78174e+06,2.76402
2207,12931.6,1.16594e+06,-0.590616
2208,12937.5,744366,-0.133858
2209,12943.4,1.02366e+06,0.300223
2210,12949.2,970384,-1.47742
2211,12955.1,495772,0.0268582
2212,12960.9,247928,3.71206
2213,12966.8,1.14191e+06,-0.663229
2214,12972.7,1.41034e+06,-0.304107
2215,12978.5,346944,-1.49516
2216,12984.4,587950,-3.40978
2217,12990.2,565541,2.20973
2218,12996.1,646161,0.99346
2219,13002,713756,-1.71495
2220,13007.8,1.16633e+06,4.39221
2221,13013.7,549402,1.62154
2222,13019.5,798638,-0.937936
2223,13025.4,1.24625e+06,2.60591
2224,13031.2,433234,-1.59834
2225,13037.1,543458,-2.75498
2226,13043,628074,-2.11375
2227,13048.8,674124,1.40818
2228,13054.7,801528,1.31742
2229,13060.5,596499,-1.60127
2230,13066.4,648583,-1.09157
2231,13072.3,900273,-0.491769
2232,13078.1,1.0011e+06,3.69869
2233,13084,992616,1.6529
2234,13089.8,1.69324e+06,1.10272
2235,13095.7,987484,-3.056
2236,13101.6,995876,1.5493
2237,13107.4,829361,-3.14332
2238,13113.3,1.28882e+06,0.463033
2239,13119.1,1.26053e+06,-0.0388591
2240,13125,632134,2.05818
2241,13130.9,812399,-2.85887
2242,13136.7,600875,1.50648
2243,13142.6,203700,1.06721
2244,13148.4,506696,-2.19322
2245,13154.3,1.00987e+06,0.834191
2246,13160.2,458311,0.694908
2247,13166,864070,1.53576
2248,13171.9,366448,3.82464
2249,13177.7,657193,-3.30271
2250,13183.6,1.05419e+06,-0.535026
2251,13189.5,531300,1.73717
2252,13195.3,407484,-0.310053
2253,13201.2,841815,1.46318
2254,13207,374287,-2.53209
2255,13212.9,767690,0.852136
2256,13218.8,1.00431e+06,-2.52862
2257,13224.6,910104,-1.36712
2258,13230.5,1.19135e+06,0.42084
2259,13236.3,1.23596e+06,-2.06431
2260,13242.2,1.22974e+06,1.07599
2261,13248,1.71863e+06,0.577614
2262,13253.9,577286,0.361893
2263,13259.8,1.05817e+06,-0.846089
2264,13265.6,1.64621e+06,-2.69005
2265,13271.5,1.92559e+06,1.15196
2266,13277.3,998826,4.18925
2267,13283.2,2.6538e+06,0.721342
2268,13289.1,655338,0.0545243
2269,13294.9,3.32438e+06,0.609024
2270,13300.8,1.60261e+06,1.57555
2271,13306.6,1.20525e+07,1.27657
2272,13312.5,3.07691e+07,1.22962
2273,13318.4,1.03111e+07,1.09226
2274,13324.2,1.51764e+06,3.16717
2275,13330.1,4.79329e+06,1.15005
2276,13335.9,1.06183e+06,-1.32138
2277,13341.8,2.28128e+06,-0.631396
2278,13347.7,1.35246e+06,0.466612
2279,13353.5,2.03812e+06,-0.720694
2280,13359.4,339511,1.26246
2281,13365.2,1.24125e+06,0.353109
2282,13371.1,789752,0.511779
2283,13377,1.50821e+06,1.10853
2284,13382.8,315078,-2.93462
2285,13388.7,1.01461e+06,-0.527202
2286,13394.5,752923,-0.84096
2287,13400.4,1.2356e+06,-0.126308
2288,13406.2,787043,-1.69614
2289,13412.1,1.31137e+06,1.08583
2290,13418,480561,-1.09663
2291,13423.8,957696,-1.44231
2292,13429.7,860360,0.0434533
2293,13435.5,1.27727e+06,-0.780632
2294,13441.4,1.13121e+06,1.10237
2295,13447.3,1.1926e+06,-0.968896
2296,13453.1,1.0156e+06,-1.04615
2297,13459,1.58416e+06,-0.660635
2298,13464.8,926115,1.31584
2299,13470.7,1.38704e+06,0.902174
2300,13476.6,1.09384e+06,1.45967
2301,13482.4,469475,2.5949
2302,13488.3,495405,-1.90423
2303,13494.1,1.0275e+06,2.26063
2304,13500,982154,-0.119563
