Id,Frequency,Amplitude,Argument
1884,11039.1,307192,1.09758
1885,11044.9,260004,1.06113
1886,11050.8,206084,-0.799405
1887,11056.6,256457,2.03555
1888,11062.5,404907,-0.332637
1889,11068.4,495303,-2.08301
1890,11074.2,336730,0.185853
1891,11080.1,286228,0.268365
1892,11085.9,281982,-0.970386
1893,11091.8,198498,-0.794935
1894,11097.7,226731,-0.772029
1895,11103.5,397369,1.88485
1896,11109.4,377176,0.218073
1897,11115.2,266794,-2.32472
1898,11121.1,326025,3.14498
1899,11127,483189,-2.80761
1900,11132.8,351547,0.545706
1901,11138.7,356113,-1.2289
1902,11144.5,103521,3.50184
1903,11150.4,273604,-2.54032
1904,11156.2,330986,1.21254
1905,11162.1,191125,1.20879
1906,11168,359737,0.573855
1907,11173.8,454873,0.146196
1908,11179.7,264419,0.639181
1909,11185.5,269061,-0.644966
1910,11191.4,255072,-3.08526
1911,11197.3,281885,0.249478
1912,11203.1,344589,1.26735
1913,11209,345904,0.577691
1914,11214.8,337016,-2.89951
1915,11220.7,372144,-0.608077
1916,11226.6,520146,0.969896
1917,11232.4,388289,-0.299912
1918,11238.3,178046,-0.597465
1919,11244.1,464328,2.72293
1920,11250,192674,-1.40509
1921,11255.9,263111,1.26099
1922,11261.7,385048,3.17505
1923,11267.6,218746,-1.96861
1924,11273.4,328545,-1.68364
1925,11279.3,284043,0.180439
1926,11285.2,269912,3.2889
1927,11291,314412,1.77737
1928,11296.9,353503,0.161256
1929,11302.7,200411,3.37353
1930,11308.6,235334,0.686224
1931,11314.5,184618,-0.203001
1932,11320.3,300914,-0.673774
1933,11326.2,300318,-0.755283
1934,11332,435510,-2.67302
1935,11337.9,337373,0.484215
1936,11343.8,278928,2.08162
1937,11349.6,219873,2.53812
1938,11355.5,214159,1.88295
1939,11361.3,195195,0.66119
1940,11367.2,129376,1.10482
1941,11373,122688,-2.66111
1942,11378.9,330329,-3.32653
1943,11384.8,538538,0.356213
1944,11390.6,458712,0.190525
1945,11396.5,193614,-0.769845
1946,11402.3,135796,-2.80693
1947,11408.2,219239,-1.21998
1948,11414.1,353131,0.664213
1949,11419.9,408882,-1.85258
1950,11425.8,379250,-3.72034
1951,11431.6,317094,0.28573
1952,11437.5,558727,-0.211997
1953,11443.4,582474,-0.498798
1954,11449.2,491593,1.48567
1955,11455.1,342728,0.513634
1956,11460.9,232039,1.24338
1957,11466.8,213773,0.170144
1958,11472.7,419146,1.67745
1959,11478.5,507208,-2.47924
1960,11484.4,281417,-1.40948
1961,11490.2,274256,-0.308217
1962,11496.1,253569,0.384065
1963,11502,431787,-3.70091
1964,11507.8,448922,1.80141
1965,11513.7,444616,-0.831854
1966,11519.5,172849,0.140407
1967,11525.4,233115,0.524394
1968,11531.2,341330,-1.9617
1969,11537.1,126471,1.13794
1970,11543,230709,-1.17951
1971,11548.8,326407,-1.9103
1972,11554.7,232509,-1.61615
1973,11560.5,211116,0.40264
1974,11566.4,256930,1.22261
1975,11572.3,383256,-0.732398
1976,11578.1,567144,-3.51179
1977,11584,367518,-1.37168
1978,11589.8,223704,-1.13901
1979,11595.7,251971,-0.778746
1980,11601.6,339982,-0.0953009
1981,11607.4,439964,0.220376
1982,11613.3,181877,3.29356
1983,11619.1,233430,2.14961
1984,11625,201219,-0.0369921
1985,11630.9,222983,1.8203
1986,11636.7,369258,-3.5581
1987,11642.6,116430,-0.109312
1988,11648.4,266116,-1.5813
1989,11654.3,288607,0.978183
1990,11660.2,220821,0.406156
1991,11666,249989,2.27675
1992,11671.9,185311,0.277041
1993,11677.7,354267,-3.56555
1994,11683.6,245973,0.719968
1995,11689.5,270286,-0.842493
1996,11695.3,103805,-0.522397
1997,11701.2,149486,0.553275
1998,11707,240230,-0.67833
1999,11712.9,262632,1.43828
2000,11718.8,317314,0.544425
2001,11724.6,315231,-0.949356
2002,11730.5,197986,2.27171
2003,11736.3,264738,-1.37333
2004,11742.2,239572,-1.36498
2005,11748,370123,1.29114
2006,11753.9,402438,-0.760162
2007,11759.8,313122,1.02458
2008,11765.6,211207,-1.17965
2009,11771.5,234694,-0.645957
2010,11777.3,422143,-3.75636
2011,11783.2,280908,-0.435002
2012,11789.1,270689,0.479136
2013,11794.9,140009,-3.07669
2014,11800.8,418489,-0.887295
2015,11806.6,612927,-1.87225
2016,11812.5,400399,0.734975
2017,11818.4,256439,0.473595
2018,11824.2,290073,4.12027
2019,11830.1,373846,-1.66651
2020,11835.9,492835,-1.10826
2021,11841.8,576133,-0.608792
2022,11847.7,300781,-0.173311
2023,11853.5,224483,0.73878
2024,11859.4,222858,1.02458
2025,11865.2,222405,-0.837482
2026,11871.1,280870,-2.23881
2027,11877,314569,2.34954
2028,11882.8,275780,-1.36946
2029,11888.7,166861,0.45533
2030,11894.5,245145,-1.78398
2031,11900.4,213998,1.57874
2032,11906.2,240866,-0.156942
2033,11912.1,157920,-3.9373
2034,11918,211444,-0.179718
2035,11923.8,299685,1.71594
2036,11929.7,162840,2.69108
2037,11935.5,178399,-1.6814
2038,11941.4,89090.7,0.0792768
2039,11947.3,161542,0.259859
2040,11953.1,158951,-1.64697
2041,11959,206853,0.72022
2042,11964.8,203113,-0.145127
2043,11970.7,228560,-0.385411
2044,11976.6,325879,3.66019
2045,11982.4,306906,-3.41457
2046,11988.3,353759,0.434053
2047,11994.1,365078,1.03671
2048,12000,304569,0.756725
2049,12005.9,208377,-0.953459
2050,12011.7,252051,1.50538
2051,12017.6,334595,-3.12304
2052,12023.4,189036,2.06572
2053,12029.3,237272,-0.74914
2054,12035.2,337504,1.27297
2055,12041,158345,1.46252
2056,12046.9,277399,1.77366
2057,12052.7,125406,-0.712148
2058,12058.6,297937,0.876968
2059,12064.5,172880,-0.162608
2060,12070.3,190897,0.0185377
2061,12076.2,138340,-0.729817
2062,12082,134994,3.81716
2063,12087.9,250544,-0.217322
2064,12093.8,256740,-3.85847
2065,12099.6,466411,0.896757
2066,12105.5,366661,-1.63566
2067,12111.3,406244,-0.579729
2068,12117.2,316797,-0.67646
2069,12123,334885,0.617226
2070,12128.9,314718,0.903656
2071,12134.8,309128,-1.05289
2072,12140.6,521865,0.727347
2073,12146.5,562429,1.00722
2074,12152.3,217661,1.00744
2075,12158.2,207151,0.150673
2076,12164.1,364236,1.70644
2077,12169.9,305158,1.48665
2078,12175.8,169269,-0.93085
2079,12181.6,226842,-1.03272
2080,12187.5,321282,-0.0883628
2081,12193.4,143931,0.366292
2082,12199.2,166811,0.924556
2083,12205.1,283112,0.677538
2084,12210.9,378456,2.68706
2085,12216.8,249569,-2.75949
2086,12222.7,275941,0.641502
2087,12228.5,292879,3.22324
2088,12234.4,423914,0.0376325
2089,12240.2,363805,0.0256283
2090,12246.1,146236,1.90369
2091,12252,286092,-0.136906
2092,12257.8,114497,1.18988
2093,12263.7,251584,0.629704
2094,12269.5,191225,1.33115
2095,12275.4,178167,1.25226
2096,12281.2,488355,-3.70849
2097,12287.1,393098,1.14026
2098,12293,454898,-1.66486
2099,12298.8,395890,-1.40471
2100,12304.7,244103,-2.49117
2101,12310.5,96956,-1.47427
2102,12316.4,203968,-0.165894
2103,12322.3,388483,-1.16788
2104,12328.1,160883,1.04718
2105,12334,148408,1.67027
2106,12339.8,254702,-1.31266
2107,12345.7,153923,2.30893
2108,12351.6,172766,-0.434983
2109,12357.4,107844,1.35659
2110,12363.3,176875,1.18159
2111,12369.1,351689,0.0621608
2112,12375,411681,-1.09535
2113,12380.9,257032,-0.407057
2114,12386.7,215893,-0.213766
2115,12392.6,456638,1.11038
2116,12398.4,396901,-1.33639
2117,12404.3,335454,2.39213
2118,12410.2,304788,-1.86704
2119,12416,139268,-3.93714
2120,12421.9,169879,-1.09122
2121,12427.7,160017,-1.24018
2122,12433.6,270873,-0.552657
2123,12439.5,272098,0.477503
2124,12445.3,469250,-3.60811
2125,12451.2,282787,2.30151
2126,12457,240471,2.62707
2127,12462.9,268700,-0.539352
2128,12468.8,236998,-1.00415
2129,12474.6,411117,1.91804
2130,12480.5,292089,1.82753
2131,12486.3,392911,0.96048
2132,12492.2,282536,-2.56382
2133,12498,145011,-2.69638
2134,12503.9,161479,-3.10845
2135,12509.8,152994,-1.55111
2136,12515.6,290802,0.647987
2137,12521.5,472096,-0.841398
2138,12527.3,225666,2.68119
2139,12533.2,257855,3.73965
2140,12539.1,149439,-1.9656
2141,12544.9,351435,0.187761
2142,12550.8,413241,2.34191
2143,12556.6,189796,-0.972598
2144,12562.5,237449,-1.70503
2145,12568.4,279912,1.00934
2146,12574.2,184999,-0.241177
2147,12580.1,167412,-2.37906
2148,12585.9,199786,0.666185
2149,12591.8,264651,0.177444
2150,12597.7,231373,0.918155
2151,12603.5,219068,-3.21246
2152,12609.4,254648,3.12636
2153,12615.2,253927,1.52847
2154,12621.1,242782,0.649398
2155,12627,201355,-0.615176
2156,12632.8,67576.1,-0.0432844
2157,12638.7,130358,-1.53776
2158,12644.5,139643,1.73487
2159,12650.4,141549,-3.62852
2160,12656.2,125863,2.39932
2161,12662.1,247730,-1.07326
2162,12668,318966,1.31266
2163,12673.8,112887,1.29875
2164,12679.7,150165,0.664422
2165,12685.5,153102,3.28712
2166,12691.4,365553,-0.689009
2167,12697.3,284797,1.9931
2168,12703.1,218491,-1.93765
2169,12709,100990,-2.64489
2170,12714.8,218696,-0.49918
2171,12720.7,359493,1.58725
2172,12726.6,232341,0.465158
2173,12732.4,505975,-2.91261
2174,12738.3,433141,0.215912
2175,12744.1,240541,2.99586
2176,12750,171482,0.0578294
2177,12755.9,161094,1.11087
2178,12761.7,391447,-2.72339
2179,12767.6,314866,-0.276851
2180,12773.4,196310,-0.634429
2181,12779.3,278327,3.12754
2182,12785.2,242274,0.151347
2183,12791,330339,-0.12582
2184,12796.9,350377,-1.11665
2185,12802.7,310761,0.206507
2186,12808.6,300296,0.963371
2187,12814.5,184020,-2.58241
2188,12820.3,344160,0.654359
2189,12826.2,363645,1.17466
2190,12832,352345,1.59144
2191,12837.9,215301,-1.97791
2192,12843.8,217427,0.146983
2193,12849.6,137707,1.39153
2194,12855.5,225742,-3.08444
2195,12861.3,205031,1.68828
2196,12867.2,313334,1.03555
2197,12873,194717,2.81773
2198,12878.9,205917,-1.13981
2199,12884.8,252960,-2.07887
2200,12890.6,245659,1.60058
2201,12896.5,249738,-0.947761
2202,12902.3,273525,-1.4721
2203,12908.2,178499,0.809954
2204,12914.1,153710,0.841631
2205,12919.9,292928,-1.18688
2206,12925.8,301998,-1.52661
2207,12931.6,222856,3.83579
2208,12937.5,200824,0.103112
2209,12943.4,357801,2.97154
2210,12949.2,195092,0.742192
2211,12955.1,161145,0.303521
2212,12960.9,162272,-2.05584
2213,12966.8,154765,3.37657
2214,12972.7,144073,-0.461984
2215,12978.5,235878,2.8004
2216,12984.4,104579,1.66906
2217,12990.2,277997,2.50313
2218,12996.1,232353,1.47905
2219,13002,203420,-0.916763
2220,13007.8,341242,0.278639
2221,13013.7,260051,-1.0503
2222,13019.5,185342,-1.01493
2223,13025.4,381714,4.08807
2224,13031.2,313670,0.990297
2225,13037.1,285586,1.41852
2226,13043,337832,-0.997939
2227,13048.8,92355.4,2.94892
2228,13054.7,198139,0.800619
2229,13060.5,260190,2.20843
2230,13066.4,368306,-0.29071
2231,13072.3,354950,4.21126
2232,13078.1,286711,-2.19909
2233,13084,181919,2.46664
2234,13089.8,237497,-0.578407
2235,13095.7,295691,0.597692
2236,13101.6,356495,-1.81034
2237,13107.4,290509,3.03927
2238,13113.3,297078,-0.435998
2239,13119.1,154520,-2.77031
2240,13125,222182,1.02972
2241,13130.9,270018,-3.86122
2242,13136.7,306617,0.732651
2243,13142.6,395322,3.00915
2244,13148.4,249046,1.66082
2245,13154.3,344626,-0.762969
2246,13160.2,348116,3.71873
2247,13166,213230,-0.397545
2248,13171.9,437017,-0.572953
2249,13177.7,347958,-2.90923
2250,13183.6,264312,-1.93033
2251,13189.5,179550,-1.45685
2252,13195.3,85522.7,-2.45993
2253,13201.2,225926,-1.01246
2254,13207,215269,0.544556
2255,13212.9,234199,-2.36784
2256,13218.8,155814,0.652409
2257,13224.6,315553,0.842159
2258,13230.5,219236,-1.02003
2259,13236.3,226288,0.103212
2260,13242.2,323333,-0.160025
2261,13248,366947,-0.0164174
2262,13253.9,263620,-0.710705
2263,13259.8,278272,-1.22828
2264,13265.6,406495,1.52462
2265,13271.5,387844,3.40619
2266,13277.3,438024,0.186054
2267,13283.2,449083,-0.0496624
2268,13289.1,103385,-0.232954
2269,13294.9,517834,-1.55877
2270,13300.8,270706,-1.24836
2271,13306.6,1.7194e+06,-0.45694
2272,13312.5,4.06635e+06,-0.224111
2273,13318.4,1.36306e+06,2.1145
2274,13324.2,292386,1.50691
2275,13330.1,611268,-0.452135
2276,13335.9,145972,-1.41191
2277,13341.8,340114,-1.27675
2278,13347.7,153727,-0.687139
2279,13353.5,235869,1.00647
2280,13359.4,171149,-1.75948
2281,13365.2,165583,0.344728
2282,13371.1,135531,0.405682
2283,13377,126846,0.386775
2284,13382.8,285315,1.20976
2285,13388.7,203722,-1.76791
2286,13394.5,320671,1.53711
2287,13400.4,279325,-0.489029
2288,13406.2,418398,3.4181
2289,13412.1,367518,0.412566
2290,13418,156475,-3.22429
2291,13423.8,215720,-3.01816
2292,13429.7,168702,2.25212
2293,13435.5,132626,2.96726
2294,13441.4,186523,-1.3758
2295,13447.3,187926,-1.99627
2296,13453.1,183898,-0.618043
2297,13459,454548,-1.47645
2298,13464.8,285130,0.714926
2299,13470.7,238277,-0.788026
2300,13476.6,46727.3,0.381217
2301,13482.4,311647,1.10498
2302,13488.3,368792,-0.567232
2303,13494.1,289045,1.26101
2304,13500,293219,-1.82866
2305,13505.9,115113,1.79993
2306,13511.7,213062,-2.13618
2307,13517.6,104015,-0.868292
2308,13523.4,330072,-0.116233
2309,13529.3,293922,0.227449
2310,13535.2,210074,-2.95287
2311,13541,126677,-1.43655
2312,13546.9,97047.1,1.66964
2313,13552.7,154087,-0.873494
2314,13558.6,200715,0.21202
2315,13564.5,145413,2.96659
2316,13570.3,386161,-2.30453
2317,13576.2,255245,2.22353
2318,13582,174300,0.0319604
2319,13587.9,246537,0.259316
2320,13593.8,206019,4.59091
2321,13599.6,298979,1.64335
2322,13605.5,309783,-0.122823
2323,13611.3,178800,0.20887
2324,13617.2,133170,-2.01254
2325,13623,291198,1.7731
2326,13628.9,562259,-2.81076
2327,13634.8,194998,2.32499
2328,13640.6,241434,4.14949
2329,13646.5,276799,1.29699
2330,13652.3,199507,-0.0086156
2331,13658.2,133685,-3.40444
2332,13664.1,182362,-0.784097
2333,13669.9,152348,1.02691
2334,13675.8,264943,2.08923
2335,13681.6,523663,-2.09042
2336,13687.5,256121,1.56466
2337,13693.4,81431.8,1.36168
2338,13699.2,99156.1,-1.38203
2339,13705.1,172522,0.0844345
2340,13710.9,247556,2.82133
2341,13716.8,179283,-1.46967
2342,13722.7,205264,-1.03819
2343,13728.5,315584,-2.00944
2344,13734.4,277605,2.30919
2345,13740.2,217892,-2.01303
2346,13746.1,182683,-1.01498
2347,13752,249303,0.652522
2348,13757.8,249735,-1.40465
2349,13763.7,257261,-3.08738
2350,13769.5,261225,0.379963
2351,13775.4,258457,1.95063
2352,13781.2,56254.6,-0.286729
2353,13787.1,172153,-0.984755
2354,13793,291354,-0.213361
2355,13798.8,209973,0.0149473
2356,13804.7,137575,-0.0136948
2357,13810.5,218162,-1.58609
2358,13816.4,239971,1.43217
2359,13822.3,119805,1.15158
2360,13828.1,164879,1.42936
2361,13834,215258,1.4088
2362,13839.8,253106,0.0492608
2363,13845.7,353625,0.544153
2364,13851.6,138141,1.88096
2365,13857.4,552526,1.26619
2366,13863.3,252244,-0.917476
2367,13869.1,244599,-0.139234
2368,13875,288831,0.836818
2369,13880.9,190001,2.45945
2370,13886.7,217055,-2.45626
2371,13892.6,300387,-1.4372
2372,13898.4,191974,3.46606
2373,13904.3,244456,2.24466
2374,13910.2,171287,-0.0694658
2375,13916,150381,0.222896
2376,13921.9,203650,-3.6589
2377,13927.7,107057,-0.873435
2378,13933.6,160829,1.19637
2379,13939.5,319973,2.34924
2380,13945.3,212709,-0.471144
2381,13951.2,144156,0.102869
2382,13957,239036,1.28933
2383,13962.9,247895,0.0897356
2384,13968.8,67297.3,-1.95891
2385,13974.6,237222,0.638619
2386,13980.5,368318,-0.683947
2387,13986.3,153283,1.93614
2388,13992.2,237929,-0.858882
2389,13998,308600,-0.828604
2390,14003.9,118602,-1.53598
2391,14009.8,264132,-0.458504
2392,14015.6,465628,0.26286
2393,14021.5,302441,0.120722
2394,14027.3,159093,1.5848
2395,14033.2,229025,-1.73914
2396,14039.1,263717,-0.00134114
2397,14044.9,213566,0.293222
2398,14050.8,177973,2.88226
2399,14056.6,145826,-2.51849
2400,14062.5,194429,-0.474089
2401,14068.4,247252,0.902847
2402,14074.2,247475,0.888927
2403,14080.1,170488,-0.373646
2404,14085.9,152146,2.59149
2405,14091.8,143532,1.48355
2406,14097.7,117694,2.71361
2407,14103.5,242791,-0.242443
2408,14109.4,171770,-0.574242
2409,14115.2,165213,-1.21417
2410,14121.1,214006,0.472965
2411,14127,217238,-3.58848
2412,14132.8,97602,-1.53354
2413,14138.7,215697,-0.447661
2414,14144.5,136469,0.201694
2415,14150.4,98980.4,-0.971612
2416,14156.2,136246,-1.40517
2417,14162.1,261573,1.97515
2418,14168,283787,-1.77415
2419,14173.8,39766.8,0.933594
2420,14179.7,159490,-0.635875
2421,14185.5,197514,1.68777
2422,14191.4,319720,-4.24994
2423,14197.3,213594,0.286877
2424,14203.1,182661,1.5429
2425,14209,135019,-1.99992
2426,14214.8,123716,2.00944
2427,14220.7,260796,-2.89856
2428,14226.6,205916,1.90327
2429,14232.4,84247.6,-0.373629
2430,14238.3,103914,1.66047
2431,14244.1,161992,-1.24387
2432,14250,141459,0.256291
2433,14255.9,347956,-1.21844
2434,14261.7,146177,2.53815
2435,14267.6,61568.3,-0.578335
2436,14273.4,166050,-0.250843
2437,14279.3,159225,-1.76071
2438,14285.2,243264,3.12804
2439,14291,197099,-2.66744
2440,14296.9,281162,3.20603
2441,14302.7,99016.6,0.555702
2442,14308.6,242243,2.27983
2443,14314.5,316294,0.0937435
2444,14320.3,340338,-2.26165
2445,14326.2,217434,-3.55428
2446,14332,199673,-1.41192
2447,14337.9,156440,-1.68818
2448,14343.8,169065,-1.55723
2449,14349.6,458877,-1.75187
2450,14355.5,341206,-0.959383
2451,14361.3,167232,-0.0967519
2452,14367.2,112535,1.06219
2453,14373,176242,1.15007
2454,14378.9,279940,2.84086
2455,14384.8,99561.3,1.61904
2456,14390.6,156428,0.202253
2457,14396.5,233198,-2.72787
2458,14402.3,346220,-0.547103
2459,14408.2,188410,3.56759
2460,14414.1,212791,-1.32393
2461,14419.9,245253,-1.34775
2462,14425.8,199580,-1.27413
2463,14431.6,166792,1.95956
2464,14437.5,184277,-2.83913
2465,14443.4,232191,-2.13943
2466,14449.2,123322,-0.916307
2467,14455.1,206477,-4.13773
2468,14460.9,205157,0.281156
2469,14466.8,188543,-0.220516
2470,14472.7,122076,0.427813
2471,14478.5,176802,-0.673655
2472,14484.4,224748,-3.5076
2473,14490.2,23905.8,3.82685
2474,14496.1,179976,-1.24546
2475,14502,301003,-0.533653
2476,14507.8,256966,3.96187
2477,14513.7,83693.2,-0.978175
2478,14519.5,225906,0.214258
2479,14525.4,289112,1.88316
2480,14531.2,150052,-0.77354
2481,14537.1,193939,0.768495
2482,14543,376199,2.2664
2483,14548.8,223278,-2.90774
2484,14554.7,198949,1.5401
2485,14560.5,190919,0.805741
2486,14566.4,146971,-0.115869
2487,14572.3,143993,0.612353
2488,14578.1,102892,-1.09566
2489,14584,226826,-3.98344
2490,14589.8,246482,1.34249
2491,14595.7,227757,1.40231
2492,14601.6,71087.6,-0.691543
2493,14607.4,154140,1.27117
2494,14613.3,212912,-1.9799
2495,14619.1,170126,-0.105422
2496,14625,128936,0.284714
2497,14630.9,175427,1.10749
2498,14636.7,207532,-1.76096
2499,14642.6,207925,-2.09668
2500,14648.4,111290,1.18336
2501,14654.3,97404.7,0.666613
2502,14660.2,210521,-0.204846
2503,14666,222103,-0.808751
2504,14671.9,215660,1.67981
2505,14677.7,94988.7,1.63255
2506,14683.6,109568,0.316254
2507,14689.5,126310,0.615743
2508,14695.3,61996.2,-0.59466
2509,14701.2,83292.7,-0.0483132
2510,14707,111115,-3.76889
2511,14712.9,168800,-0.484398
2512,14718.8,203922,3.65499
2513,14724.6,252292,2.12779
2514,14730.5,227226,-0.00936684
2515,14736.3,175597,-2.2641
2516,14742.2,203101,-1.64813
2517,14748,133907,-1.58301
2518,14753.9,114698,-0.843312
2519,14759.8,122978,0.239526
2520,14765.6,260477,0.293965
2521,14771.5,163730,0.626262
2522,14777.3,171634,1.38103
2523,14783.2,238896,-1.22183
2524,14789.1,98478.1,0.0526694
2525,14794.9,161633,-0.832742
2526,14800.8,119108,0.640199
2527,14806.6,132317,0.476395
2528,14812.5,132835,-2.06962
2529,14818.4,205129,-1.56077
2530,14824.2,277799,0.109517
2531,14830.1,245461,0.0217024
2532,14835.9,216944,1.74168
2533,14841.8,189233,-1.82867
2534,14847.7,136119,2.19317
2535,14853.5,59846.9,-1.00518
2536,14859.4,148477,0.287841
2537,14865.2,92632.9,1.54428
2538,14871.1,121108,1.53845
2539,14877,92427.8,-2.52951
2540,14882.8,213206,2.59286
2541,14888.7,138021,-1.09492
2542,14894.5,254158,0.193537
2543,14900.4,170936,1.50021
2544,14906.2,272342,2.13077
2545,14912.1,402365,-2.40109
2546,14918,118084,1.12049
2547,14923.8,116480,-2.52494
2548,14929.7,128732,-1.57767
2549,14935.5,215953,0.748385
2550,14941.4,171094,3.89307
2551,14947.3,204488,0.0456562
2552,14953.1,169153,-2.63292
2553,14959,104447,1.73269
2554,14964.8,119107,3.21614
2555,14970.7,131251,1.53142
2556,14976.6,87425.7,0.0025287
2557,14982.4,214074,1.05542
2558,14988.3,175073,-0.326655
2559,14994.1,154703,-0.604962
2560,15000,105031,-3.00479
2561,15005.9,164309,-0.927405
2562,15011.7,247269,-1.3712
2563,15017.6,220870,-0.838486
2564,15023.4,100620,1.68255
2565,15029.3,162719,-0.930155
2566,15035.2,192004,1.17537
2567,15041,186145,-2.51769
2568,15046.9,238208,-0.890243
2569,15052.7,149274,-0.0288973
2570,15058.6,97012.8,-0.587135
2571,15064.5,152508,-0.738059
2572,15070.3,103897,-1.37229
2573,15076.2,173307,-0.454662
2574,15082,85653.8,1.51178
2575,15087.9,148154,-0.092104
2576,15093.8,191276,2.10418
2577,15099.6,206059,-4.16796
2578,15105.5,95003.7,-1.29145
2579,15111.3,68449.3,-0.14922
2580,15117.2,131222,0.614852
2581,15123,199446,-2.75516
2582,15128.9,175980,1.40333
2583,15134.8,97233.6,1.98627
2584,15140.6,161992,1.48104
2585,15146.5,190384,-0.498335
2586,15152.3,225354,-1.18523
2587,15158.2,214430,0.669969
2588,15164.1,176484,-1.21475
2589,15169.9,198148,-0.20786
2590,15175.8,263730,1.0461
2591,15181.6,249212,-2.17705
2592,15187.5,291504,3.88476
2593,15193.4,321090,-0.0394258
2594,15199.2,72853.9,2.42286
2595,15205.1,242214,2.33769
2596,15210.9,202065,-1.94077
2597,15216.8,118235,1.66678
2598,15222.7,37743.7,-1.94213
2599,15228.5,139134,3.51588
2600,15234.4,141535,1.94215
2601,15240.2,251996,0.820331
2602,15246.1,229218,1.81971
2603,15252,119982,1.02861
2604,15257.8,115651,1.22571
2605,15263.7,109667,0.659649
2606,15269.5,120117,-1.35829
2607,15275.4,224789,2.46939
2608,15281.2,212818,-3.6174
2609,15287.1,190094,-0.113294
2610,15293,96520,-3.06468
2611,15298.8,224250,0.541617
2612,15304.7,186121,-0.929585
2613,15310.5,220079,1.13023
2614,15316.4,295727,-0.580949
2615,15322.3,99458.1,0.958606
2616,15328.1,132918,0.439509
2617,15334,164374,-1.51511
2618,15339.8,130020,3.00776
2619,15345.7,127317,-2.01378
2620,15351.6,123553,0.59813
2621,15357.4,144075,0.551852
2622,15363.3,150586,-1.89245
2623,15369.1,208271,2.23317
2624,15375,243605,-1.79711
2625,15380.9,154556,0.719565
2626,15386.7,99319.1,0.161791
2627,15392.6,122875,-1.38533
2628,15398.4,185798,0.509736
2629,15404.3,81658.6,2.65424
2630,15410.2,302256,2.58066
2631,15416,167074,-3.00602
2632,15421.9,129665,-2.63455
2633,15427.7,150554,-0.487333
2634,15433.6,198480,1.10736
2635,15439.5,149371,1.18733
2636,15445.3,108904,2.59741
2637,15451.2,99231.6,-0.261969
2638,15457,168844,1.61337
2639,15462.9,142058,-0.854476
2640,15468.8,92103.4,-0.523408
2641,15474.6,230202,-0.911665
2642,15480.5,221689,0.847076
2643,15486.3,210659,-0.175046
2644,15492.2,206512,2.87193
2645,15498,171538,0.241143
2646,15503.9,125181,0.780406
2647,15509.8,30664.8,1.37855
2648,15515.6,112480,0.514648
2649,15521.5,57429.8,0.299594
2650,15527.3,67654.2,-2.16562
2651,15533.2,153818,2.86086
2652,15539.1,153318,2.34758
2653,15544.9,73115.6,-0.805879
2654,15550.8,132416,0.634468
2655,15556.6,82325,-2.25964
2656,15562.5,164526,2.30371
2657,15568.4,191089,-0.711994
2658,15574.2,152719,0.713528
2659,15580.1,300285,-2.38529
2660,15585.9,233387,1.86941
2661,15591.8,156618,-0.872725
2662,15597.7,148403,-0.410534
2663,15603.5,185678,-1.54461
2664,15609.4,246499,1.90574
2665,15615.2,305142,-2.16658
2666,15621.1,148657,0.876475
2667,15627,70339.5,1.67435
2668,15632.8,100584,2.95228
2669,15638.7,143991,-3.24772
2670,15644.5,43049.6,2.50461
2671,15650.4,60699.1,-1.87696
2672,15656.2,71751.6,1.21858
2673,15662.1,141776,-1.09948
2674,15668,200991,1.30512
2675,15673.8,193513,-2.42057
2676,15679.7,197292,1.21038
2677,15685.5,103962,-1.48956
2678,15691.4,171629,-0.024016
2679,15697.3,140028,0.516774
2680,15703.1,120215,1.69703
2681,15709,94402.9,0.732015
2682,15714.8,126010,1.67465
2683,15720.7,197615,1.84083
2684,15726.6,91342.4,3.64608
2685,15732.4,202174,-0.291865
2686,15738.3,121435,-1.34232
2687,15744.1,166955,-0.350882
2688,15750,148911,0.741388
2689,15755.9,144830,2.11801
2690,15761.7,234768,-2.70281
2691,15767.6,107735,-1.00013
2692,15773.4,259641,1.0047
2693,15779.3,129604,2.57111
2694,15785.2,133662,1.44164
2695,15791,144257,0.45043
2696,15796.9,151774,-1.16585
2697,15802.7,89151,0.00786398
2698,15808.6,80192.2,-0.72129
2699,15814.5,124026,1.70779
2700,15820.3,170405,-4.16188
2701,15826.2,84103.5,1.24632
2702,15832,143221,-0.669049
2703,15837.9,212408,0.122568
2704,15843.8,177619,2.41348
2705,15849.6,145503,-0.148301
2706,15855.5,218764,2.05488
2707,15861.3,86950.3,-3.23233
2708,15867.2,108221,-1.39018
2709,15873,260467,-1.15705
2710,15878.9,145072,4.38605
2711,15884.8,190759,0.51444
2712,15890.6,37965.5,1.16088
2713,15896.5,172927,2.65005
2714,15902.3,179311,-0.375786
2715,15908.2,158707,1.67998
2716,15914.1,209761,-0.503885
2717,15919.9,156088,2.7265
2718,15925.8,140152,-0.0793594
2719,15931.6,129166,-1.06804
2720,15937.5,188965,1.57122
2721,15943.4,224328,-0.774493
2722,15949.2,162165,-1.89347
2723,15955.1,126242,1.92955
2724,15960.9,133461,2.65823
2725,15966.8,133475,-2.84761
2726,15972.7,131352,0.754676
2727,15978.5,82203.8,-0.320589
2728,15984.4,178303,-1.88771
2729,15990.2,206832,0.322027
2730,15996.1,124107,-2.01754
2731,16002,105288,1.68687
2732,16007.8,96100.2,-1.33112
