Id,Frequency,Amplitude,Argument
1871,10962.9,938270,0.621329
1872,10968.8,331596,3.86007
1873,10974.6,1.40829e+06,-1.28508
1874,10980.5,1.23209e+06,0.745685
1875,10986.3,1.73978e+06,-2.65443
1876,10992.2,1.6779e+06,-2.70269
1877,10998,1.51754e+06,0.0479761
1878,11003.9,920826,1.54588
1879,11009.8,2.05094e+06,-0.956434
1880,11015.6,1.90259e+06,3.3399
1881,11021.5,1.12226e+06,0.765118
1882,11027.3,1.17464e+06,-1.08045
1883,11033.2,725454,1.53829
1884,11039.1,1.60011e+06,-2.04355
1885,11044.9,681500,3.34396
1886,11050.8,955157,0.788794
1887,11056.6,1.91667e+06,0.264458
1888,11062.5,872567,-0.79196
1889,11068.4,1.28496e+06,1.37044
1890,11074.2,941191,-0.482018
1891,11080.1,1.03565e+06,-1.56156
1892,11085.9,1.19822e+06,-1.35131
1893,11091.8,1.61178e+06,-0.955267
1894,11097.7,778892,0.870063
1895,11103.5,1.30158e+06,1.55498
1896,11109.4,1.27997e+06,-2.28657
1897,11115.2,919634,0.243334
1898,11121.1,1.21176e+06,-1.51195
1899,11127,1.84554e+06,2.05229
1900,11132.8,1.5165e+06,-3.77502
1901,11138.7,1.63357e+06,0.761269
1902,11144.5,1.4602e+06,-0.266955
1903,11150.4,1.61401e+06,-0.612709
1904,11156.2,394400,0.205369
1905,11162.1,553759,-1.05674
1906,11168,1.30775e+06,-2.22734
1907,11173.8,2.22153e+06,1.79697
1908,11179.7,1.07442e+06,0.144797
1909,11185.5,1.01407e+06,-0.318975
1910,11191.4,420542,-1.24969
1911,11197.3,1.42657e+06,2.26477
1912,11203.1,1.63152e+06,0.330662
1913,11209,899451,-0.0542794
1914,11214.8,539141,-0.628699
1915,11220.7,1.15406e+06,-0.342642
1916,11226.6,2.22623e+06,-1.51851
1917,11232.4,1.57825e+06,1.17391
1918,11238.3,920761,1.8584
1919,11244.1,1.85475e+06,-3.13503
1920,11250,1.1618e+06,1.80967
1921,11255.9,316925,0.936813
1922,11261.7,470568,0.432546
1923,11267.6,967079,1.00829
1924,11273.4,1.49012e+06,-1.56908
1925,11279.3,1.63718e+06,2.75017
1926,11285.2,2.14262e+06,-2.74418
1927,11291,1.9023e+06,2.06763
1928,11296.9,1.78636e+06,0.175915
1929,11302.7,2.01623e+06,2.17837
1930,11308.6,1.00015e+06,0.0396944
1931,11314.5,950477,0.0525496
1932,11320.3,1.153e+06,4.11914
1933,11326.2,325859,1.78177
1934,11332,929590,2.38966
1935,11337.9,1.48036e+06,3.00881
1936,11343.8,1.21091e+06,-1.53935
1937,11349.6,1.40981e+06,-2.8282
1938,11355.5,1.01476e+06,1.95714
1939,11361.3,525604,-1.51453
1940,11367.2,716983,-0.490973
1941,11373,860985,2.25571
1942,11378.9,1.23968e+06,0.234877
1943,11384.8,1.50006e+06,-2.66756
1944,11390.6,1.47945e+06,4.01828
1945,11396.5,1.3048e+06,1.07005
1946,11402.3,1.06011e+06,-1.21585
1947,11408.2,867494,-2.67963
1948,11414.1,1.34166e+06,-0.587974
1949,11419.9,874812,4.17204
1950,11425.8,525504,1.70203
1951,11431.6,1.35836e+06,1.27952
1952,11437.5,1.75944e+06,-0.49826
1953,11443.4,1.72812e+06,1.34245
1954,11449.2,1.10736e+06,0.109252
1955,11455.1,560212,0.746374
1956,11460.9,1.01798e+06,-2.12724
1957,11466.8,962798,3.52211
1958,11472.7,853803,-1.72878
1959,11478.5,966726,-1.42604
1960,11484.4,1.24105e+06,2.30694
1961,11490.2,1.79116e+06,-0.00220752
1962,11496.1,1.45183e+06,1.42153
1963,11502,1.32317e+06,2.114
1964,11507.8,1.58912e+06,-1.68761
1965,11513.7,1.53737e+06,-1.70084
1966,11519.5,1.2421e+06,2.45813
1967,11525.4,691913,-3.01879
1968,11531.2,751355,2.99936
1969,11537.1,755796,2.26501
1970,11543,1.35669e+06,-0.922979
1971,11548.8,1.4213e+06,-1.16365
1972,11554.7,1.2167e+06,2.76349
1973,11560.5,990363,-1.88626
1974,11566.4,1.52916e+06,-3.27306
1975,11572.3,1.32903e+06,0.548699
1976,11578.1,1.61953e+06,1.29794
1977,11584,1.10641e+06,-2.36568
1978,11589.8,1.1384e+06,-0.00824933
1979,11595.7,1.72112e+06,1.28288
1980,11601.6,1.43023e+06,1.29472
1981,11607.4,1.23242e+06,-2.37058
1982,11613.3,722443,-1.0593
1983,11619.1,665595,-0.53033
1984,11625,362218,0.688744
1985,11630.9,966786,-3.67437
1986,11636.7,1.95915e+06,0.907436
1987,11642.6,1.09162e+06,0.992283
1988,11648.4,419067,-0.0608901
1989,11654.3,568180,-1.46488
1990,11660.2,720384,0.222044
1991,11666,1.21519e+06,3.34737
1992,11671.9,904409,-1.28381
1993,11677.7,820102,-1.5672
1994,11683.6,727227,0.469409
1995,11689.5,1.17207e+06,2.56379
1996,11695.3,1.60051e+06,-1.30145
1997,11701.2,665585,1.17952
1998,11707,815992,0.966289
1999,11712.9,1.22899e+06,-2.73782
2000,11718.8,1.13616e+06,3.50033
2001,11724.6,1.12971e+06,-1.02306
2002,11730.5,1.59497e+06,-1.584
2003,11736.3,2.42051e+06,-0.709407
2004,11742.2,1.78742e+06,-0.170074
2005,11748,1.00537e+06,-3.33289
2006,11753.9,599405,-1.52498
2007,11759.8,1.37068e+06,-0.049241
2008,11765.6,1.01303e+06,0.538639
2009,11771.5,974702,2.78955
2010,11777.3,1.74732e+06,0.118249
2011,11783.2,1.43108e+06,-0.404471
2012,11789.1,776621,-0.729393
2013,11794.9,530059,2.94188
2014,11800.8,811007,2.34729
2015,11806.6,1.72837e+06,-0.815319
2016,11812.5,1.14598e+06,0.441501
2017,11818.4,488507,0.486837
2018,11824.2,973564,1.69515
2019,11830.1,868534,-1.38574
2020,11835.9,1.26462e+06,0.807154
2021,11841.8,2.96536e+06,0.586848
2022,11847.7,2.08156e+06,-0.0627012
2023,11853.5,1.39293e+06,-0.937572
2024,11859.4,1.06447e+06,-1.51046
2025,11865.2,1.20716e+06,3.52823
2026,11871.1,1.22518e+06,-1.52693
2027,11877,1.06238e+06,-1.4942
2028,11882.8,551054,0.862476
2029,11888.7,836450,1.42956
2030,11894.5,1.51423e+06,0.969314
2031,11900.4,1.46489e+06,2.66547
2032,11906.2,1.47753e+06,-0.468832
2033,11912.1,938065,-0.919514
2034,11918,625917,-1.23743
2035,11923.8,801846,-0.437382
2036,11929.7,636370,-0.337881
2037,11935.5,831127,-1.33872
2038,11941.4,814641,-1.35038
2039,11947.3,496584,2.40128
2040,11953.1,668984,1.09325
2041,11959,1.4635e+06,0.893528
2042,11964.8,878008,-1.28573
2043,11970.7,1.13107e+06,1.62995
2044,11976.6,918904,-1.17571
2045,11982.4,988953,-0.913578
2046,11988.3,1.69683e+06,2.58734
2047,11994.1,1.27058e+06,-0.676284
2048,12000,1.41871e+06,3.64056
2049,12005.9,954497,0.156545
2050,12011.7,632124,-0.786175
2051,12017.6,590565,1.00484
2052,12023.4,1.33854e+06,2.1113
2053,12029.3,847386,-0.64347
2054,12035.2,1.41667e+06,3.48801
2055,12041,805988,-2.54245
2056,12046.9,481088,1.50025
2057,12052.7,580456,1.52053
2058,12058.6,1.66379e+06,-0.729517
2059,12064.5,1.24013e+06,-0.271088
2060,12070.3,1.00891e+06,0.218532
2061,12076.2,706193,-0.847324
2062,12082,636076,-3.92231
2063,12087.9,678613,1.66615
2064,12093.8,315327,-2.09196
2065,12099.6,1.20503e+06,2.53324
2066,12105.5,1.18714e+06,1.49763
2067,12111.3,515703,-1.15226
2068,12117.2,1.6996e+06,1.14007
2069,12123,1.61532e+06,-0.838546
2070,12128.9,1.26845e+06,-0.553463
2071,12134.8,1.13536e+06,3.89234
2072,12140.6,1.30585e+06,2.0052
2073,12146.5,1.43153e+06,-0.337519
2074,12152.3,1.458e+06,1.31949
2075,12158.2,1.96156e+06,-0.12796
2076,12164.1,1.09535e+06,-0.421985
2077,12169.9,937435,0.0696879
2078,12175.8,974157,-0.102852
2079,12181.6,485997,-0.0643898
2080,12187.5,1.2214e+06,-3.96075
2081,12193.4,604969,0.194405
2082,12199.2,649024,-0.725224
2083,12205.1,1.35865e+06,-0.00537247
2084,12210.9,1.41656e+06,-1.96702
2085,12216.8,1.26506e+06,1.90992
2086,12222.7,1.40637e+06,-2.38653
2087,12228.5,1.1238e+06,1.81003
2088,12234.4,1.78746e+06,-1.9441
2089,12240.2,1.14796e+06,2.00968
2090,12246.1,145646,3.9961
2091,12252,751516,0.905157
2092,12257.8,547159,0.723723
2093,12263.7,1.38868e+06,1.35364
2094,12269.5,2.065e+06,-2.72775
2095,12275.4,1.29556e+06,-1.29339
2096,12281.2,1.78229e+06,-0.109733
2097,12287.1,1.19576e+06,1.09747
2098,12293,1.62679e+06,-1.23243
2099,12298.8,1.72158e+06,0.0344962
2100,12304.7,846859,0.217491
2101,12310.5,1.60522e+06,2.48718
2102,12316.4,1.08757e+06,1.6445
2103,12322.3,1.75342e+06,0.166427
2104,12328.1,728511,-4.17577
2105,12334,875945,3.77949
2106,12339.8,1.36716e+06,-1.33967
2107,12345.7,940880,-0.508579
2108,12351.6,938426,-0.2763
2109,12357.4,1.59517e+06,-0.539167
2110,12363.3,1.77582e+06,-0.0568581
2111,12369.1,2.31676e+06,2.788
2112,12375,1.67309e+06,2.05241
2113,12380.9,1.28372e+06,-2.06287
2114,12386.7,895789,0.0160726
2115,12392.6,1.14236e+06,0.709138
2116,12398.4,1.8295e+06,1.03556
2117,12404.3,1.15509e+06,1.387
2118,12410.2,1.95261e+06,1.81321
2119,12416,1.13603e+06,-0.822548
2120,12421.9,1.17045e+06,-0.0711506
2121,12427.7,705882,0.595675
2122,12433.6,1.21506e+06,0.977752
2123,12439.5,651005,-0.361059
2124,12445.3,1.49524e+06,1.87833
2125,12451.2,1.31813e+06,0.349152
2126,12457,1.18427e+06,-0.414322
2127,12462.9,1.21791e+06,2.41402
2128,12468.8,480673,-2.84915
2129,12474.6,714488,-0.626858
2130,12480.5,608126,-0.746327
2131,12486.3,1.19017e+06,-1.99748
2132,12492.2,1.59974e+06,1.44289
2133,12498,1.59418e+06,1.31236
2134,12503.9,649988,-2.05901
2135,12509.8,1.01265e+06,0.220472
2136,12515.6,1.15589e+06,0.227212
2137,12521.5,1.54137e+06,0.8846
2138,12527.3,814984,-0.82407
2139,12533.2,1.22656e+06,-1.6564
2140,12539.1,479032,0.648177
2141,12544.9,819349,2.91657
2142,12550.8,1.12737e+06,-2.45973
2143,12556.6,972065,1.20403
2144,12562.5,767941,-0.319416
2145,12568.4,968534,0.596203
2146,12574.2,1.46811e+06,-1.45752
2147,12580.1,1.70887e+06,0.91103
2148,12585.9,1.19858e+06,1.3238
2149,12591.8,813812,-1.71399
2150,12597.7,456289,1.14844
2151,12603.5,574833,0.82223
2152,12609.4,1.80724e+06,-2.3201
2153,12615.2,1.79218e+06,-0.910774
2154,12621.1,1.30764e+06,-2.78424
2155,12627,1.72064e+06,1.42574
2156,12632.8,1.17775e+06,-2.03002
2157,12638.7,855359,1.74533
2158,12644.5,754986,-1.05333
2159,12650.4,774792,2.04682
2160,12656.2,1.05492e+06,2.20236
2161,12662.1,615246,1.86658
2162,12668,1.43196e+06,-0.335659
2163,12673.8,899808,-0.951941
2164,12679.7,1.05754e+06,-0.461396
2165,12685.5,1.38692e+06,-1.65227
2166,12691.4,1.23418e+06,-0.338335
2167,12697.3,1.5122e+06,0.854683
2168,12703.1,1.04208e+06,2.40577
2169,12709,862248,2.03593
2170,12714.8,629832,0.103491
2171,12720.7,1.26423e+06,1.22289
2172,12726.6,1.23363e+06,-1.95455
2173,12732.4,2.92467e+06,0.984313
2174,12738.3,2.19645e+06,1.02394
2175,12744.1,1.09623e+06,-1.56804
2176,12750,466880,-1.60362
2177,12755.9,1.09047e+06,-1.17298
2178,12761.7,1.38745e+06,3.59851
2179,12767.6,1.89831e+06,1.28079
2180,12773.4,1.18019e+06,0.212863
2181,12779.3,1.24665e+06,-0.600875
2182,12785.2,1.53513e+06,0.162135
2183,12791,1.07271e+06,-0.158342
2184,12796.9,424862,-1.14161
2185,12802.7,864438,0.771215
2186,12808.6,1.21395e+06,-0.365144
2187,12814.5,648492,-0.72757
2188,12820.3,1.04683e+06,-2.42947
2189,12826.2,1.17284e+06,0.0986013
2190,12832,1.71967e+06,-1.92517
2191,12837.9,720713,-1.06453
2192,12843.8,1.07878e+06,1.07969
2193,12849.6,1.25243e+06,-3.65121
2194,12855.5,1.33892e+06,-0.180928
2195,12861.3,897692,-2.61727
2196,12867.2,1.03145e+06,-1.2937
2197,12873,886094,-1.16589
2198,12878.9,551503,2.92598
2199,12884.8,1.288e+06,-0.141905
2200,12890.6,1.54318e+06,1.57742
2201,12896.5,1.24149e+06,-0.897854
2202,12902.3,1.30931e+06,-0.0164103
2203,12908.2,844238,-1.02432
2204,12914.1,295328,0.498698
2205,12919.9,1.42487e+06,1.63654
2206,12925.8,1.75863e+06,-0.483339
2207,12931.6,1.00463e+06,-2.51209
2208,12937.5,1.33985e+06,1.19337
2209,12943.4,3.11329e+06,-3.62495
2210,12949.2,1.37058e+06,1.21599
2211,12955.1,1.092e+06,0.976205
2212,12960.9,745052,0.627464
2213,12966.8,1.24473e+06,-1.1942
2214,12972.7,798372,1.9387
2215,12978.5,1.81115e+06,-1.58711
2216,12984.4,1.73753e+06,-1.45767
2217,12990.2,561214,-1.60721
2218,12996.1,1.04592e+06,1.15782
2219,13002,1.15774e+06,0.802063
2220,13007.8,1.86694e+06,0.0413124
2221,13013.7,2.07519e+06,-1.09448
2222,13019.5,1.64679e+06,1.08931
2223,13025.4,1.81503e+06,-1.5083
2224,13031.2,729524,-1.05336
2225,13037.1,1.00183e+06,0.731585
2226,13043,1.36196e+06,-0.82681
2227,13048.8,1.37359e+06,-2.11585
2228,13054.7,847719,-1.70674
2229,13060.5,1.43545e+06,-3.65807
2230,13066.4,1.40417e+06,2.77443
2231,13072.3,1.00281e+06,-0.207382
2232,13078.1,1.21552e+06,-0.835095
2233,13084,1.20595e+06,1.20885
2234,13089.8,1.34007e+06,-1.06705
2235,13095.7,1.44304e+06,-0.457607
2236,13101.6,2.10754e+06,-0.0354527
2237,13107.4,1.00065e+06,-0.572234
2238,13113.3,671615,-0.157891
2239,13119.1,1.46663e+06,4.26619
2240,13125,1.10566e+06,-0.0300625
2241,13130.9,1.90642e+06,1.2577
2242,13136.7,1.47692e+06,0.784395
2243,13142.6,974889,-0.593125
2244,13148.4,1.14878e+06,-2.39774
2245,13154.3,1.26512e+06,1.20037
2246,13160.2,1.15789e+06,2.07271
2247,13166,211096,1.13714
2248,13171.9,1.34975e+06,0.810548
2249,13177.7,817744,1.35158
2250,13183.6,805498,-1.86365
2251,13189.5,1.38826e+06,1.60199
2252,13195.3,794909,-0.296719
2253,13201.2,1.7313e+06,-1.35798
2254,13207,1.0121e+06,2.05657
2255,13212.9,1.63753e+06,-0.904162
2256,13218.8,993567,0.877572
2257,13224.6,1.26818e+06,-0.926272
2258,13230.5,1.2565e+06,0.687886
2259,13236.3,1.0483e+06,-1.17106
2260,13242.2,1.06674e+06,-2.51222
2261,13248,1.25009e+06,-1.22825
2262,13253.9,775061,-4.28562
2263,13259.8,2.37011e+06,2.94141
2264,13265.6,1.76682e+06,-0.172586
2265,13271.5,1.65254e+06,1.13495
2266,13277.3,2.18197e+06,3.95035
2267,13283.2,2.39809e+06,0.786792
2268,13289.1,1.07534e+06,2.80559
2269,13294.9,3.56729e+06,-1.31724
2270,13300.8,1.43068e+06,-1.27323
2271,13306.6,1.06412e+07,1.09594
2272,13312.5,2.75761e+07,1.27559
2273,13318.4,9.39806e+06,0.882717
2274,13324.2,924773,-1.26615
2275,13330.1,3.15485e+06,0.935943
2276,13335.9,471358,-0.0317193
2277,13341.8,2.11347e+06,0.602162
2278,13347.7,648489,-1.09869
2279,13353.5,1.17887e+06,-0.881415
2280,13359.4,808574,-3.98578
2281,13365.2,1.6261e+06,-1.16588
2282,13371.1,950028,0.068942
2283,13377,1.17349e+06,0.0131687
2284,13382.8,1.10707e+06,-1.75589
2285,13388.7,1.39551e+06,1.02605
2286,13394.5,1.26669e+06,-2.38833
2287,13400.4,1.1069e+06,-3.29689
2288,13406.2,1.34646e+06,-0.376828
2289,13412.1,1.6402e+06,0.545024
2290,13418,1.20845e+06,-1.69107
2291,13423.8,279940,0.373066
2292,13429.7,910278,-0.247787
2293,13435.5,1.24732e+06,-3.55812
2294,13441.4,1.38292e+06,-0.110334
2295,13447.3,1.04205e+06,0.797663
2296,13453.1,896182,1.67345
2297,13459,1.31074e+06,-1.19918
2298,13464.8,1.16704e+06,0.787037
2299,13470.7,1.27949e+06,0.734535
2300,13476.6,853886,-0.996711
2301,13482.4,579686,2.67971
2302,13488.3,887780,-1.9032
2303,13494.1,973907,0.193999
2304,13500,1.14971e+06,2.81267
2305,13505.9,804059,-1.22615
2306,13511.7,1.45106e+06,0.0115346
2307,13517.6,272454,-3.01149
2308,13523.4,1.2462e+06,-0.97008
2309,13529.3,687451,0.433129
2310,13535.2,1.29806e+06,0.402974
2311,13541,930290,1.23467
2312,13546.9,890863,-2.42243
2313,13552.7,1.22414e+06,0.585198
2314,13558.6,1.33533e+06,-4.31807
2315,13564.5,352374,0.204742
2316,13570.3,1.50365e+06,2.36408
2317,13576.2,1.14875e+06,1.63456
2318,13582,521836,-1.01623
2319,13587.9,337293,-0.423305
2320,13593.8,507954,-0.406397
2321,13599.6,893756,-1.45412
2322,13605.5,1.80711e+06,2.08698
2323,13611.3,1.22386e+06,-2.72315
2324,13617.2,787433,0.45693
2325,13623,1.06175e+06,-2.16265
2326,13628.9,1.30231e+06,1.82562
2327,13634.8,925262,-1.88827
2328,13640.6,827851,0.177396
2329,13646.5,1.7711e+06,0.770315
2330,13652.3,1.38776e+06,0.875585
2331,13658.2,1.10166e+06,-0.0119071
2332,13664.1,1.68254e+06,-1.58191
2333,13669.9,1.04741e+06,-0.192391
2334,13675.8,1.33286e+06,-0.326352
2335,13681.6,2.13446e+06,1.55989
2336,13687.5,873996,-1.23554
2337,13693.4,360400,-1.75484
2338,13699.2,474350,-1.81416
2339,13705.1,216269,1.89202
2340,13710.9,706588,0.409193
2341,13716.8,470731,1.17415
2342,13722.7,540732,-0.196923
2343,13728.5,1.08866e+06,1.48233
2344,13734.4,1.12684e+06,-2.54472
2345,13740.2,721010,-0.413299
2346,13746.1,850152,0.209968
2347,13752,1.42232e+06,2.93208
2348,13757.8,979096,-2.87915
2349,13763.7,1.79112e+06,2.16773
2350,13769.5,1.40505e+06,0.250289
2351,13775.4,555293,0.161127
2352,13781.2,501185,2.30007
2353,13787.1,1.03529e+06,1.86175
2354,13793,1.22684e+06,-2.45113
2355,13798.8,1.07892e+06,2.29764
2356,13804.7,740059,0.341894
2357,13810.5,1.97524e+06,4.52838
2358,13816.4,746520,-1.91983
2359,13822.3,648773,2.09356
2360,13828.1,1.36135e+06,-0.905067
2361,13834,982684,-0.160091
2362,13839.8,813001,0.812992
2363,13845.7,1.19437e+06,-2.68271
2364,13851.6,567599,-2.87012
2365,13857.4,1.58563e+06,-1.00253
2366,13863.3,825299,1.32015
2367,13869.1,1.07846e+06,3.16161
2368,13875,915427,-3.11181
2369,13880.9,1.03571e+06,0.180793
2370,13886.7,1.2969e+06,-1.31645
2371,13892.6,1.4151e+06,-0.608265
2372,13898.4,1.04742e+06,-0.145071
2373,13904.3,1.60417e+06,-2.36086
2374,13910.2,861505,1.29816
2375,13916,1.0292e+06,0.194835
2376,13921.9,839340,-0.687596
2377,13927.7,508193,-2.66024
2378,13933.6,772572,1.1078
2379,13939.5,959560,-1.75866
2380,13945.3,989715,1.4412
2381,13951.2,1.50325e+06,-0.732363
2382,13957,1.11371e+06,1.63418
2383,13962.9,876766,-0.244476
2384,13968.8,892382,0.896282
2385,13974.6,670268,-1.25208
2386,13980.5,910660,-0.951771
2387,13986.3,563238,-3.93543
2388,13992.2,1.14647e+06,0.576182
2389,13998,791679,1.31159
2390,14003.9,460588,1.29099
2391,14009.8,906317,1.62968
2392,14015.6,2.04149e+06,-1.31948
2393,14021.5,1.53094e+06,-1.21508
2394,14027.3,916067,1.37256
2395,14033.2,1.05655e+06,-0.0840678
2396,14039.1,1.39024e+06,1.30952
2397,14044.9,1.19245e+06,3.01532
2398,14050.8,472651,2.44335
2399,14056.6,1.26743e+06,-3.31929
2400,14062.5,984689,0.0570984
2401,14068.4,880423,-0.286262
2402,14074.2,1.72582e+06,-1.26985
2403,14080.1,1.10241e+06,1.55678
2404,14085.9,362237,1.68014
2405,14091.8,1.03126e+06,0.991776
2406,14097.7,1.38881e+06,3.94643
2407,14103.5,1.32377e+06,-0.714467
2408,14109.4,738444,-1.49489
2409,14115.2,818685,0.18014
2410,14121.1,985484,-0.778893
2411,14127,996388,0.602427
2412,14132.8,431771,-2.33534
2413,14138.7,815382,-1.28253
2414,14144.5,913879,-0.159365
2415,14150.4,802326,-2.29495
2416,14156.2,354555,-3.41615
2417,14162.1,1.07025e+06,0.159907
2418,14168,862119,-0.452865
2419,14173.8,754222,-2.15019
2420,14179.7,1.21479e+06,1.86651
2421,14185.5,1.90452e+06,-1.04141
2422,14191.4,1.32873e+06,-1.21149
2423,14197.3,1.45851e+06,4.04374
2424,14203.1,1.24035e+06,-2.10538
2425,14209,1.25109e+06,2.44105
2426,14214.8,342850,2.3295
2427,14220.7,821381,-2.94341
2428,14226.6,988634,0.315618
2429,14232.4,1.0238e+06,-2.80496
2430,14238.3,880821,-0.575805
2431,14244.1,624480,3.11438
2432,14250,587599,-1.14049
2433,14255.9,1.19286e+06,0.991509
2434,14261.7,484015,0.54182
2435,14267.6,1.33738e+06,0.349822
2436,14273.4,1.32365e+06,-1.68019
2437,14279.3,860894,1.8616
2438,14285.2,531879,1.32612
2439,14291,1.18336e+06,-2.44177
2440,14296.9,926826,2.28144
2441,14302.7,408928,-1.90951
2442,14308.6,1.03085e+06,-2.10264
2443,14314.5,1.18277e+06,0.449946
2444,14320.3,571359,3.28351
2445,14326.2,1.15074e+06,1.25778
2446,14332,1.01186e+06,0.476784
2447,14337.9,1.17527e+06,-1.15818
2448,14343.8,1.48589e+06,0.386631
2449,14349.6,1.98555e+06,-1.12325
2450,14355.5,777376,0.834991
2451,14361.3,941514,2.60036
2452,14367.2,1.35066e+06,-0.81444
2453,14373,780217,1.31162
2454,14378.9,2.14518e+06,-1.7977
2455,14384.8,1.02657e+06,1.51992
2456,14390.6,1.27543e+06,0.729633
2457,14396.5,1.15795e+06,-0.205384
2458,14402.3,593220,1.10168
2459,14408.2,440901,-2.3975
2460,14414.1,692473,-4.09357
2461,14419.9,1.88987e+06,1.21871
2462,14425.8,1.04295e+06,-1.42761
2463,14431.6,751596,-2.99807
2464,14437.5,1.52858e+06,0.992861
2465,14443.4,672801,-1.79701
2466,14449.2,1.09452e+06,0.0916372
2467,14455.1,770739,0.295612
2468,14460.9,691565,-0.400032
2469,14466.8,1.33099e+06,3.5557
2470,14472.7,920283,2.23634
2471,14478.5,679247,-1.82361
2472,14484.4,796789,-0.0579039
2473,14490.2,661007,2.47583
2474,14496.1,1.04715e+06,-1.19395
2475,14502,1.11961e+06,2.12381
2476,14507.8,578682,-0.731328
2477,14513.7,522192,0.841574
2478,14519.5,767856,-2.4864
2479,14525.4,1.11324e+06,0.849642
2480,14531.2,1.63228e+06,2.85523
2481,14537.1,1.52499e+06,0.815298
2482,14543,1.88776e+06,-2.3802
2483,14548.8,1.05297e+06,-0.173946
2484,14554.7,878669,-1.92684
2485,14560.5,1.78e+06,2.86486
2486,14566.4,1.83238e+06,-0.865354
2487,14572.3,1.86433e+06,-1.25202
2488,14578.1,1.29301e+06,3.61104
2489,14584,938309,0.384207
2490,14589.8,1.94673e+06,-2.43767
2491,14595.7,1.32609e+06,-0.969573
2492,14601.6,582048,2.26261
2493,14607.4,1.63663e+06,-0.609847
2494,14613.3,912750,2.94815
2495,14619.1,808703,-0.169407
2496,14625,1.00675e+06,2.56607
2497,14630.9,284079,-0.192535
2498,14636.7,784117,-2.38865
2499,14642.6,1.01262e+06,1.74549
2500,14648.4,1.24706e+06,-1.77242
2501,14654.3,1.09409e+06,2.76366
2502,14660.2,1.98967e+06,1.52879
2503,14666,1.35526e+06,3.39598
2504,14671.9,1.23091e+06,2.61845
2505,14677.7,793032,-3.21552
2506,14683.6,1.20877e+06,-1.26665
2507,14689.5,978355,-1.79629
2508,14695.3,792891,1.34072
2509,14701.2,548377,1.81085
2510,14707,673835,0.0740335
2511,14712.9,1.49824e+06,-0.80587
2512,14718.8,978422,-1.39928
2513,14724.6,1.39948e+06,-0.5236
2514,14730.5,1.7844e+06,-1.98356
2515,14736.3,1.61653e+06,-0.407611
2516,14742.2,910804,2.07931
2517,14748,789300,0.759132
2518,14753.9,1.13691e+06,0.0475354
2519,14759.8,1.77271e+06,0.576435
2520,14765.6,1.693e+06,-2.66776
2521,14771.5,1.73434e+06,0.823704
2522,14777.3,1.34505e+06,-3.02935
2523,14783.2,1.35874e+06,2.91907
2524,14789.1,783434,-0.562108
2525,14794.9,790099,-0.623639
2526,14800.8,859353,2.10611
2527,14806.6,686341,0.154557
2528,14812.5,1.17051e+06,2.14212
2529,14818.4,1.69004e+06,1.07011
2530,14824.2,1.28008e+06,-0.580473
2531,14830.1,1.04818e+06,-3.74159
2532,14835.9,954412,2.47997
2533,14841.8,745172,1.89451
2534,14847.7,1.32142e+06,-0.112264
2535,14853.5,738199,-0.953026
2536,14859.4,750551,-1.84661
2537,14865.2,696823,1.43727
2538,14871.1,848400,4.00584
2539,14877,1.24174e+06,0.757834
2540,14882.8,1.30974e+06,0.337362
2541,14888.7,1.27879e+06,-1.23268
2542,14894.5,903854,-1.61346
2543,14900.4,442161,0.670321
2544,14906.2,1.42896e+06,-0.291102
2545,14912.1,2.26568e+06,2.56042
2546,14918,1.18061e+06,1.7024
2547,14923.8,642845,0.809686
2548,14929.7,599304,1.40285
2549,14935.5,1.18853e+06,1.04146
2550,14941.4,768894,-0.134185
2551,14947.3,1.00503e+06,-0.809494
2552,14953.1,1.26686e+06,-0.217628
2553,14959,1.45699e+06,2.51354
2554,14964.8,848038,0.281445
2555,14970.7,865746,-2.29439
2556,14976.6,417044,2.26231
2557,14982.4,1.13525e+06,-1.75515
2558,14988.3,954402,-0.662264
2559,14994.1,1.34571e+06,3.609
2560,15000,668852,0.840573
2561,15005.9,559436,-1.39281
2562,15011.7,1.53401e+06,1.06808
2563,15017.6,1.70228e+06,1.12656
2564,15023.4,1.3432e+06,-4.03753
2565,15029.3,1.60503e+06,-0.164375
2566,15035.2,1.09753e+06,-1.08902
2567,15041,1.62181e+06,1.67627
2568,15046.9,1.40503e+06,1.35667
2569,15052.7,1.00091e+06,1.43269
2570,15058.6,1.45629e+06,0.713649
2571,15064.5,757821,-2.72115
2572,15070.3,1.00818e+06,-0.627842
2573,15076.2,519731,1.08516
2574,15082,714584,2.00089
2575,15087.9,1.01085e+06,-0.991789
2576,15093.8,802171,-2.92258
2577,15099.6,1.39123e+06,-1.19701
2578,15105.5,1.54157e+06,-1.68276
2579,15111.3,793288,-0.819148
2580,15117.2,1.37563e+06,-1.30394
2581,15123,2.13942e+06,0.821931
2582,15128.9,1.31113e+06,-1.0275
2583,15134.8,1.05635e+06,-3.24821
2584,15140.6,1.01156e+06,-4.50548
2585,15146.5,967177,1.80471
2586,15152.3,1.88018e+06,3.37173
2587,15158.2,1.27742e+06,0.0683294
2588,15164.1,1.20331e+06,-0.942946
2589,15169.9,1.72306e+06,-1.66606
2590,15175.8,553334,-3.70019
2591,15181.6,1.66871e+06,1.85398
2592,15187.5,1.375e+06,-0.76998
2593,15193.4,1.96692e+06,-3.17396
